Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,SCGF-b,144.0,45
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,SCGF-b,226.5,56
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,SCGF-b,185.0,40
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,SCGF-b,208.5,56
,,,,,,,,,,,,0,SCGF-b,16.0,54
,,,,,,,,,,,,0,SCGF-b,18.5,50
,,,,,,,,,,,,0,SCGF-b,19.0,56
60004-1,RA1869,,,,,,,,,,,3,SCGF-b,249.0,46
60003-1,N2759,,,,,,,,,,,3,SCGF-b,110.5,58
60005-1,RA1931,,,,,,,,,,,3,SCGF-b,162.0,73
60001-1,N2586,,,,,,,,,,,3,SCGF-b,109.0,51
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,SCGF-b,193.5,46
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,3,SCGF-b,235.0,45
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,SCGF-b,95.5,48
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,3,SCGF-b,122.5,48
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,SCGF-b,131.0,37
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,3,SCGF-b,205.5,22
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,SCGF-b,100.0,62
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,3,SCGF-b,106.0,39
,,,,,,,,,,,,0,SCGF-b,50.0,50
,,,,,,,,,,,,0,SCGF-b,50.5,52
,,,,,,,,,,,,0,SCGF-b,46.5,44
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,SCGF-b,179.0,87
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,4,SCGF-b,151.5,70
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,SCGF-b,137.0,73
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,4,SCGF-b,128.5,70
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,SCGF-b,89.0,58
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,4,SCGF-b,105.0,65
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,SCGF-b,166.5,72
60006-1,RA2159,,,,,,,,,,,4,SCGF-b,172.0,69
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,SCGF-b,139.0,67
60002-1,N2645,,,,,,,,,,,4,SCGF-b,174.0,51
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,SCGF-b,110.0,52
60007-1,RA2708,,,,,,,,,,,4,SCGF-b,99.0,53
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,204.0,57
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,129.0,63
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,125.0,93
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,120.0,75
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,108.0,55
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,114.0,61
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,154.0,83
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,152.0,73
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,137.0,63
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,153.5,70
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,120.0,57
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,121.0,65
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,175.0,70
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,173.5,62
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,155.0,90
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,151.0,69
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,122.0,77
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,121.0,54
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,170.5,72
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,165.0,65
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,236.0,63
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,193.0,70
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,136.0,64
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,137.5,54
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,156.0,69
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,160.0,77
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,133.0,61
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,142.0,85
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,90.0,73
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,166.5,64
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,176.5,74
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,4,SCGF-b,188.0,77
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,166.0,85
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,4,SCGF-b,166.0,68
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,247.5,60
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,4,SCGF-b,163.0,55
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,SCGF-b,200.0,38
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,4,SCGF-b,155.0,63
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,SCGF-b,151.5,72
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,4,SCGF-b,122.0,55
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,SCGF-b,100.5,58
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,4,SCGF-b,89.0,75
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,SCGF-b,144.5,48
60006-1,RA2159,,,,,,,,,,,4,SCGF-b,161.0,73
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,SCGF-b,130.0,57
60002-1,N2645,,,,,,,,,,,4,SCGF-b,163.0,42
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,SCGF-b,99.0,29
60007-1,RA2708,,,,,,,,,,,4,SCGF-b,101.0,41
60006-1,RA2159,,,,,,,,,,,4,SCGF-b,142.0,19
60002-1,N2645,,,,,,,,,,,4,SCGF-b,140.0,47
60007-1,RA2708,,,,,,,,,,,4,SCGF-b,107.0,63
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,SCGF-b,148.0,62
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,4,SCGF-b,180.5,64
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,SCGF-b,127.0,59
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,4,SCGF-b,137.5,64
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,SCGF-b,103.5,50
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,4,SCGF-b,91.5,46
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,165.0,56
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,153.5,80
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,101.0,69
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,151.5,60
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,181.0,50
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,134.5,54
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,145.0,45
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,102.0,51
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,SCGF-b,116.5,44
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,176.0,55
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,154.5,52
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,103.0,78
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,151.0,54
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,186.5,68
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,204.0,53
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,184.5,44
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,132.5,38
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,SCGF-b,210.5,40
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,4,SCGF-b,219.0,51
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,4,SCGF-b,185.0,63
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,4,SCGF-b,165.0,43
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,142.5,46
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,227.5,52
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,165.0,40
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,202.0,45
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,171.0,41
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,4,SCGF-b,180.0,63
,,,,,,,,,,,,0,SCGF-b,48.5,66
,,,,,,,,,,,,0,SCGF-b,39.0,59
,,,,,,,,,,,,0,SCGF-b,34.0,41
60006-1,RA2159,,,,,,,,,,,4,SCGF-b,168.0,63
60002-1,N2645,,,,,,,,,,,4,SCGF-b,130.0,50
60007-1,RA2708,,,,,,,,,,,4,SCGF-b,98.0,62
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,SCGF-b,156.5,50
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,4,SCGF-b,109.0,34
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,SCGF-b,121.5,44
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,4,SCGF-b,134.0,43
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,SCGF-b,80.5,40
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,4,SCGF-b,94.5,50
,,,,,,201285,TNF-a,,,100,ng/mL,0,SCGF-b,30.0,49
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,SCGF-b,48.5,62
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,SCGF-b,27.0,30
,,,,,,201285,TNF-a,,,100,ng/mL,0,SCGF-b,23.0,42
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,SCGF-b,40.0,55
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,SCGF-b,24.0,47
,,,,,,201285,TNF-a,,,100,ng/mL,0,SCGF-b,22.0,34
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,SCGF-b,44.0,36
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,SCGF-b,27.0,28
,,,,,,201285,TNF-a,,,100,ng/mL,0,SCGF-b,24.5,44
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,SCGF-b,34.0,35
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,SCGF-b,24.5,40
,,,,,,201285,TNF-a,,,100,ng/mL,0,SCGF-b,18.0,64
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,SCGF-b,37.0,53
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,SCGF-b,18.0,49
,,,,,,201285,TNF-a,,,100,ng/mL,0,SCGF-b,18.0,50
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,SCGF-b,39.5,48
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,SCGF-b,20.0,42
,,,,,,201285,TNF-a,,,100,ng/mL,0,SCGF-b,49.0,37
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,SCGF-b,58.0,45
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,SCGF-b,47.5,34
,,,,,,201285,TNF-a,,,100,ng/mL,0,SCGF-b,38.5,38
,,,,,,201286,IL-1 alpha,,,100,ng/mL,0,SCGF-b,61.0,29
,,,,,,,,90002-1,Poly(I:C),2,ug/mL,0,SCGF-b,38.0,33
,,,,,,,,,,,,0,MMP-1,23.0,63
,,,,,,,,,,,,0,MMP-1,19.0,30
,,,,,,,,,,,,0,MMP-1,24.0,19
60004-1,RA1869,,,,,,,,,,,1,MMP-1,4765.0,47
60003-1,N2759,,,,,,,,,,,1,MMP-1,1656.0,43
60005-1,RA1931,,,,,,,,,,,1,MMP-1,9149.0,36
60001-1,N2586,,,,,,,,,,,1,MMP-1,1687.5,50
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MMP-1,3343.0,47
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,1,MMP-1,4289.0,67
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MMP-1,1219.0,35
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,1,MMP-1,1324.5,32
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MMP-1,8384.5,40
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,1,MMP-1,8022.5,30
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MMP-1,1549.5,46
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,1,MMP-1,1795.0,39
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,1,MMP-1,28936.0,31
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,1,MMP-1,29369.5,58
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,1,MMP-1,9222.5,28
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,1,MMP-1,23265.0,42
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,34686.0,31
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,17617.0,35
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,26950.0,19
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,15448.0,63
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,12389.0,44
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,8040.0,69
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,29917.0,42
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,11244.0,37
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,31651.5,60
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,24839.5,46
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,10998.0,41
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,20173.0,29
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,31537.5,46
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,15631.0,35
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,35462.0,19
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,12847.0,23
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,17457.0,31
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,10148.0,31
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,28525.0,21
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,12494.5,26
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,3852.0,35
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,3149.0,40
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,5613.5,42
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,2978.0,39
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,4682.5,36
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,5099.0,23
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,1872.0,29
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,2703.0,35
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,6936.5,24
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,6940.5,32
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,5479.0,34
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,1,MMP-1,1933.0,32
60004-1,RA1869,,,,,,,,,,,1,MMP-1,3335.0,49
60003-1,N2759,,,,,,,,,,,1,MMP-1,867.0,51
60005-1,RA1931,,,,,,,,,,,1,MMP-1,9123.0,81
60001-1,N2586,,,,,,,,,,,1,MMP-1,805.5,58
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MMP-1,4803.5,46
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,1,MMP-1,3819.5,36
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MMP-1,568.0,64
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,1,MMP-1,386.0,43
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MMP-1,7233.0,68
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,1,MMP-1,8569.5,60
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,1,MMP-1,1543.0,23
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,1,MMP-1,1278.0,25
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,MMP-1,2978.0,45
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,1,MMP-1,4333.0,37
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,MMP-1,604.5,26
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,1,MMP-1,589.0,35
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,MMP-1,7690.0,41
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,1,MMP-1,7879.0,41
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,MMP-1,590.0,26
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,MMP-1,1231.5,52
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,MMP-1,3373.5,30
60004-1,RA1869,,,,,,,,,,,1,MMP-1,2838.0,46
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,MMP-1,675.5,52
60003-1,N2759,,,,,,,,,,,1,MMP-1,634.0,19
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,MMP-1,7738.5,68
60005-1,RA1931,,,,,,,,,,,1,MMP-1,6534.0,41
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,MMP-1,1482.0,31
60001-1,N2586,,,,,,,,,,,1,MMP-1,1679.0,37
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,3066.0,39
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,11180.0,37
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,987.0,27
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,1639.5,20
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,8432.5,16
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,6597.0,39
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,918.0,37
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,3451.0,22
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,16951.5,32
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,1,MMP-1,23391.0,25
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,28457.0,33
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,1,MMP-1,28513.5,68
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,7988.0,22
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,1,MMP-1,9730.0,60
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,1,MMP-1,19100.0,23
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,1,MMP-1,18507.0,15
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,3056.0,19
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,8430.5,40
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,619.0,27
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,3421.0,37
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,5185.0,57
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,6858.0,19
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,854.0,49
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,1606.0,37
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,1,MMP-1,16852.5,42
