Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Replicate,Seeding Density,Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
50029-3,MCF7,10102-999-6,Taxol,0.001,uM,10,156.25,46.73,246.33,254.33,1.0156,0.9860
50029-3,MCF7,10102-999-6,Taxol,0.0031623,uM,10,156.25,46.73,145.67,254.33,0.6502,0.6612
50029-3,MCF7,10102-999-6,Taxol,0.01,uM,10,156.25,46.73,123.33,254.33,0.6191,0.6038
50029-3,MCF7,10102-999-6,Taxol,0.031623,uM,10,156.25,46.73,79.67,254.33,0.3720,0.2355
50029-3,MCF7,10102-999-6,Taxol,0.1,uM,10,156.25,46.73,73.67,254.33,0.4175,0.3252
50029-3,MCF7,10102-999-6,Taxol,0.31623,uM,10,156.25,46.73,93.33,254.33,0.4545,0.3792
50029-3,MCF7,10102-999-6,Taxol,1,uM,10,156.25,46.73,74.33,254.33,0.3434,0.1794
50029-3,MCF7,10135-101-1,Linsitinib,0.0033113,uM,10,156.25,46.73,124.00,104.00,1.2107,1.4088
50029-3,MCF7,10135-101-1,Linsitinib,0.01,uM,10,156.25,46.73,160.67,104.00,1.4883,1.6999
50029-3,MCF7,10135-101-1,Linsitinib,0.031623,uM,10,156.25,46.73,140.00,104.00,1.3646,1.6824
50029-3,MCF7,10135-101-1,Linsitinib,0.1,uM,10,156.25,46.73,132.67,104.00,1.2783,1.4937
50029-3,MCF7,10135-101-1,Linsitinib,0.31623,uM,10,156.25,46.73,136.00,104.00,1.3303,1.6309
50029-3,MCF7,10135-101-1,Linsitinib,1,uM,10,156.25,46.73,107.00,104.00,1.0477,1.1197
50029-3,MCF7,10135-101-1,Linsitinib,3.1623,uM,10,156.25,46.73,80.00,104.00,0.7936,0.6586
50029-3,MCF7,10135-101-1,Linsitinib,10,uM,10,156.25,46.73,76.00,104.00,0.7420,0.5483
50029-3,MCF7,10135-101-1,Linsitinib,19.9526,uM,10,156.25,46.73,58.00,104.00,0.5783,0.2434
50029-3,MCF7,10071-101-1,Palbociclib,0.0033113,uM,10,156.25,46.73,274.33,254.33,1.1561,1.2385
50029-3,MCF7,10071-101-1,Palbociclib,0.01,uM,10,156.25,46.73,291.00,254.33,1.2387,1.3505
50029-3,MCF7,10071-101-1,Palbociclib,0.031623,uM,10,156.25,46.73,248.00,254.33,1.1327,1.3126
50029-3,MCF7,10071-101-1,Palbociclib,0.1,uM,10,156.25,46.73,308.67,254.33,1.2680,1.3339
50029-3,MCF7,10071-101-1,Palbociclib,0.31623,uM,10,156.25,46.73,223.67,254.33,0.9927,1.1291
50029-3,MCF7,10071-101-1,Palbociclib,1,uM,10,156.25,46.73,133.33,254.33,0.5344,0.4352
50029-3,MCF7,10071-101-1,Palbociclib,3.1623,uM,10,156.25,46.73,92.33,254.33,0.3813,0.2344
50029-3,MCF7,10071-101-1,Palbociclib,10,uM,10,156.25,46.73,88.00,254.33,0.4454,0.3734
50029-3,MCF7,10071-101-1,Palbociclib,19.9526,uM,10,156.25,46.73,121.00,254.33,0.5559,0.5011
50029-3,MCF7,10236-999-2,17-AAG,0.0016596,uM,10,312.50,95.00,291.00,231.25,1.2507,1.3586
50029-3,MCF7,10236-999-2,17-AAG,0.0033113,uM,10,312.50,95.00,263.33,231.25,1.1462,1.2332
50029-3,MCF7,10236-999-2,17-AAG,0.01,uM,10,312.50,95.00,158.33,231.25,0.6921,0.5034
50029-3,MCF7,10236-999-2,17-AAG,0.031623,uM,10,312.50,95.00,145.33,231.25,0.6242,0.3756
50029-3,MCF7,10236-999-2,17-AAG,0.1,uM,10,312.50,95.00,79.33,231.25,0.3440,-0.1316
50029-3,MCF7,10236-999-2,17-AAG,0.31623,uM,10,312.50,95.00,96.33,231.25,0.4164,0.0082
50029-3,MCF7,10236-999-2,17-AAG,1,uM,10,312.50,95.00,79.67,231.25,0.3463,-0.1271
50029-3,MCF7,10236-999-2,17-AAG,3.1623,uM,10,312.50,95.00,87.00,231.25,0.3760,-0.0692
50029-3,MCF7,10236-999-2,17-AAG,10,uM,10,312.50,95.00,93.33,231.25,0.4055,-0.0119
50029-3,MCF7,10097-101-1,Erlotinib,0.0033113,uM,10,312.50,95.00,304.67,231.25,1.3206,1.4874
50029-3,MCF7,10097-101-1,Erlotinib,0.01,uM,10,312.50,95.00,281.00,231.25,1.2145,1.3270
50029-3,MCF7,10097-101-1,Erlotinib,0.031623,uM,10,312.50,95.00,252.67,231.25,1.0968,1.1563
50029-3,MCF7,10097-101-1,Erlotinib,0.1,uM,10,312.50,95.00,275.33,231.25,1.1913,1.2944
50029-3,MCF7,10097-101-1,Erlotinib,0.31623,uM,10,312.50,95.00,328.33,231.25,1.4085,1.5802
50029-3,MCF7,10097-101-1,Erlotinib,1,uM,10,312.50,95.00,297.33,231.25,1.2840,1.4228
50029-3,MCF7,10097-101-1,Erlotinib,3.1623,uM,10,312.50,95.00,324.67,231.25,1.3983,1.5857
50029-3,MCF7,10097-101-1,Erlotinib,10,uM,10,312.50,95.00,260.00,231.25,1.1278,1.1996
50029-3,MCF7,10097-101-1,Erlotinib,19.9526,uM,10,312.50,95.00,430.33,231.25,1.8799,2.3081
50029-3,MCF7,10051-104-1,Lapatinib,0.0016596,uM,10,312.50,95.00,316.33,231.25,1.3705,1.5627
50029-3,MCF7,10051-104-1,Lapatinib,0.0033113,uM,10,312.50,95.00,273.00,231.25,1.1834,1.2867
50029-3,MCF7,10051-104-1,Lapatinib,0.01,uM,10,312.50,95.00,275.67,231.25,1.1844,1.2624
50029-3,MCF7,10051-104-1,Lapatinib,0.031623,uM,10,312.50,95.00,223.33,231.25,0.9637,0.9389
50029-3,MCF7,10051-104-1,Lapatinib,0.1,uM,10,312.50,95.00,309.00,231.25,1.3401,1.5216
50029-3,MCF7,10051-104-1,Lapatinib,0.31623,uM,10,312.50,95.00,342.33,231.25,1.4819,1.7217
50029-3,MCF7,10051-104-1,Lapatinib,1,uM,10,312.50,95.00,267.00,231.25,1.1533,1.2333
50029-3,MCF7,10051-104-1,Lapatinib,3.1623,uM,10,312.50,95.00,327.67,231.25,1.3987,1.5407
50029-3,MCF7,10051-104-1,Lapatinib,10,uM,10,312.50,95.00,129.33,231.25,0.5612,0.2748
50029-3,MCF7,10146-101-3,Omipalisib,0.0016596,uM,10,312.50,95.00,688.33,597.50,1.0939,0.9707
50029-3,MCF7,10146-101-3,Omipalisib,0.0033113,uM,10,312.50,95.00,577.67,597.50,0.9036,0.8295
50029-3,MCF7,10146-101-3,Omipalisib,0.01,uM,10,312.50,95.00,455.00,597.50,0.7663,0.7679
50029-3,MCF7,10146-101-3,Omipalisib,0.031623,uM,10,312.50,95.00,393.00,597.50,0.6132,0.5158
50029-3,MCF7,10146-101-3,Omipalisib,0.1,uM,10,312.50,95.00,232.00,597.50,0.3895,0.2878
50029-3,MCF7,10146-101-3,Omipalisib,0.31623,uM,10,312.50,95.00,184.00,597.50,0.3421,0.2524
50029-3,MCF7,10146-101-3,Omipalisib,1,uM,10,312.50,95.00,150.00,597.50,0.3095,0.1990
50029-3,MCF7,10146-101-3,Omipalisib,3.1623,uM,10,312.50,95.00,129.33,597.50,0.2667,0.1201
50029-3,MCF7,10146-101-3,Omipalisib,10,uM,10,312.50,95.00,141.00,597.50,0.2779,0.1416
50029-3,MCF7,10099-101-1,Nilotinib,0.0033113,uM,10,312.50,95.00,602.33,597.50,0.9677,0.9287
50029-3,MCF7,10099-101-1,Nilotinib,0.01,uM,10,312.50,95.00,638.33,597.50,1.1026,1.1199
50029-3,MCF7,10099-101-1,Nilotinib,0.031623,uM,10,312.50,95.00,676.33,597.50,1.0998,1.0615
50029-3,MCF7,10099-101-1,Nilotinib,0.1,uM,10,312.50,95.00,617.33,597.50,1.0992,1.1412
50029-3,MCF7,10099-101-1,Nilotinib,0.31623,uM,10,312.50,95.00,632.00,597.50,1.1187,1.1651
50029-3,MCF7,10099-101-1,Nilotinib,1,uM,10,312.50,95.00,649.33,597.50,1.1939,1.2440
50029-3,MCF7,10099-101-1,Nilotinib,3.1623,uM,10,312.50,95.00,654.33,597.50,1.1559,1.1750
50029-3,MCF7,10099-101-1,Nilotinib,10,uM,10,312.50,95.00,618.33,597.50,1.0881,1.1323
50029-3,MCF7,10099-101-1,Nilotinib,19.9526,uM,10,312.50,95.00,1347.33,597.50,2.5330,2.2649
50029-3,MCF7,10102-999-6,Taxol,0.00016596,uM,10,312.50,95.00,688.00,597.50,1.1080,1.0500
50029-3,MCF7,10102-999-6,Taxol,0.00033113,uM,10,312.50,95.00,593.67,597.50,1.0794,1.1443
50029-3,MCF7,10102-999-6,Taxol,0.001,uM,10,312.50,95.00,478.33,597.50,0.8883,0.9042
50029-3,MCF7,10102-999-6,Taxol,0.0031623,uM,10,312.50,95.00,231.67,597.50,0.4448,0.4082
50029-3,MCF7,10102-999-6,Taxol,0.01,uM,10,312.50,95.00,219.00,597.50,0.4330,0.3887
50029-3,MCF7,10102-999-6,Taxol,0.031623,uM,10,312.50,95.00,178.67,597.50,0.3685,0.3009
50029-3,MCF7,10102-999-6,Taxol,0.1,uM,10,312.50,95.00,169.00,597.50,0.3452,0.2579
50029-3,MCF7,10102-999-6,Taxol,0.31623,uM,10,312.50,95.00,173.33,597.50,0.3791,0.3165
50029-3,MCF7,10102-999-6,Taxol,1,uM,10,312.50,95.00,182.33,597.50,0.3836,0.3249
50029-3,MCF7,10135-101-1,Linsitinib,0.0033113,uM,10,312.50,95.00,337.33,231.25,1.4615,1.6972
50029-3,MCF7,10135-101-1,Linsitinib,0.01,uM,10,312.50,95.00,223.67,231.25,0.9672,0.9479
50029-3,MCF7,10135-101-1,Linsitinib,0.031623,uM,10,312.50,95.00,288.67,231.25,1.2601,1.4130
50029-3,MCF7,10135-101-1,Linsitinib,0.1,uM,10,312.50,95.00,292.00,231.25,1.2691,1.4166
50029-3,MCF7,10135-101-1,Linsitinib,0.31623,uM,10,312.50,95.00,245.67,231.25,1.0537,1.0615
50029-3,MCF7,10135-101-1,Linsitinib,1,uM,10,312.50,95.00,186.00,231.25,0.8104,0.7028
50029-3,MCF7,10135-101-1,Linsitinib,3.1623,uM,10,312.50,95.00,150.33,231.25,0.6445,0.4061
50029-3,MCF7,10135-101-1,Linsitinib,10,uM,10,312.50,95.00,158.00,231.25,0.6816,0.4777
50029-3,MCF7,10135-101-1,Linsitinib,19.9526,uM,10,312.50,95.00,127.67,231.25,0.5494,0.2482
50029-3,MCF7,10071-101-1,Palbociclib,0.0033113,uM,10,312.50,95.00,688.67,597.50,1.3067,1.3290
50029-3,MCF7,10071-101-1,Palbociclib,0.01,uM,10,312.50,95.00,697.33,597.50,1.2604,1.3002
50029-3,MCF7,10071-101-1,Palbociclib,0.031623,uM,10,312.50,95.00,466.67,597.50,0.8622,0.9309
50029-3,MCF7,10071-101-1,Palbociclib,0.1,uM,10,312.50,95.00,535.67,597.50,0.9226,0.9428
50029-3,MCF7,10071-101-1,Palbociclib,0.31623,uM,10,312.50,95.00,418.00,597.50,0.7026,0.7076
50029-3,MCF7,10071-101-1,Palbociclib,1,uM,10,312.50,95.00,274.00,597.50,0.4428,0.3660
50029-3,MCF7,10071-101-1,Palbociclib,3.1623,uM,10,312.50,95.00,216.67,597.50,0.4118,0.3671
50029-3,MCF7,10071-101-1,Palbociclib,10,uM,10,312.50,95.00,204.67,597.50,0.3916,0.3361
50029-3,MCF7,10071-101-1,Palbociclib,19.9526,uM,10,312.50,95.00,234.67,597.50,0.4415,0.4025
50029-3,MCF7,10236-999-2,17-AAG,0.0016596,uM,10,625.00,172.23,423.00,434.17,0.9799,0.9739
50029-3,MCF7,10236-999-2,17-AAG,0.0033113,uM,10,625.00,172.23,469.67,434.17,1.0836,1.1207
50029-3,MCF7,10236-999-2,17-AAG,0.01,uM,10,625.00,172.23,402.67,434.17,0.9245,0.8775
50029-3,MCF7,10236-999-2,17-AAG,0.031623,uM,10,625.00,172.23,246.33,434.17,0.5693,0.3105
50029-3,MCF7,10236-999-2,17-AAG,0.1,uM,10,625.00,172.23,182.67,434.17,0.4200,0.0401
50029-3,MCF7,10236-999-2,17-AAG,0.31623,uM,10,625.00,172.23,167.00,434.17,0.3838,-0.0272
50029-3,MCF7,10236-999-2,17-AAG,1,uM,10,625.00,172.23,160.00,434.17,0.3691,-0.0546
50029-3,MCF7,10236-999-2,17-AAG,3.1623,uM,10,625.00,172.23,145.00,434.17,0.3339,-0.1231
50029-3,MCF7,10236-999-2,17-AAG,10,uM,10,625.00,172.23,136.67,434.17,0.3165,-0.1594
50029-3,MCF7,10097-101-1,Erlotinib,0.0033113,uM,10,625.00,172.23,513.33,434.17,1.1903,1.2893
50029-3,MCF7,10097-101-1,Erlotinib,0.01,uM,10,625.00,172.23,526.33,434.17,1.2093,1.3017
50029-3,MCF7,10097-101-1,Erlotinib,0.031623,uM,10,625.00,172.23,513.67,434.17,1.1890,1.2864
50029-3,MCF7,10097-101-1,Erlotinib,0.1,uM,10,625.00,172.23,563.00,434.17,1.2992,1.4376
50029-3,MCF7,10097-101-1,Erlotinib,0.31623,uM,10,625.00,172.23,574.67,434.17,1.3219,1.4643
50029-3,MCF7,10097-101-1,Erlotinib,1,uM,10,625.00,172.23,553.33,434.17,1.2821,1.4215
50029-3,MCF7,10097-101-1,Erlotinib,3.1623,uM,10,625.00,172.23,577.33,434.17,1.3317,1.4815
50029-3,MCF7,10097-101-1,Erlotinib,10,uM,10,625.00,172.23,524.67,434.17,1.2228,1.3380
50029-3,MCF7,10097-101-1,Erlotinib,19.9526,uM,10,625.00,172.23,623.67,434.17,1.4321,1.6105
50029-3,MCF7,10051-104-1,Lapatinib,0.0016596,uM,10,625.00,172.23,566.67,434.17,1.3109,1.4590
50029-3,MCF7,10051-104-1,Lapatinib,0.0033113,uM,10,625.00,172.23,541.67,434.17,1.2605,1.3909
50029-3,MCF7,10051-104-1,Lapatinib,0.01,uM,10,625.00,172.23,538.67,434.17,1.2396,1.3446
50029-3,MCF7,10051-104-1,Lapatinib,0.031623,uM,10,625.00,172.23,532.00,434.17,1.2196,1.3092
50029-3,MCF7,10051-104-1,Lapatinib,0.1,uM,10,625.00,172.23,527.67,434.17,1.2140,1.3110
50029-3,MCF7,10051-104-1,Lapatinib,0.31623,uM,10,625.00,172.23,602.33,434.17,1.3983,1.5878
50029-3,MCF7,10051-104-1,Lapatinib,1,uM,10,625.00,172.23,503.67,434.17,1.1566,1.2212
50029-3,MCF7,10051-104-1,Lapatinib,3.1623,uM,10,625.00,172.23,566.00,434.17,1.3010,1.4261
50029-3,MCF7,10051-104-1,Lapatinib,10,uM,10,625.00,172.23,241.33,434.17,0.5582,0.2868
50029-3,MCF7,10146-101-3,Omipalisib,0.0016596,uM,10,625.00,172.23,1262.00,1244.08,1.0355,1.0103
50029-3,MCF7,10146-101-3,Omipalisib,0.0033113,uM,10,625.00,172.23,1089.33,1244.08,0.8319,0.7968
50029-3,MCF7,10146-101-3,Omipalisib,0.01,uM,10,625.00,172.23,804.33,1244.08,0.6437,0.6349
50029-3,MCF7,10146-101-3,Omipalisib,0.031623,uM,10,625.00,172.23,678.00,1244.08,0.5366,0.4771
50029-3,MCF7,10146-101-3,Omipalisib,0.1,uM,10,625.00,172.23,534.67,1244.08,0.4333,0.3748
50029-3,MCF7,10146-101-3,Omipalisib,0.31623,uM,10,625.00,172.23,401.33,1244.08,0.3565,0.3013
50029-3,MCF7,10146-101-3,Omipalisib,1,uM,10,625.00,172.23,269.33,1244.08,0.2650,0.1571
50029-3,MCF7,10146-101-3,Omipalisib,3.1623,uM,10,625.00,172.23,253.00,1244.08,0.2396,0.1088
50029-3,MCF7,10146-101-3,Omipalisib,10,uM,10,625.00,172.23,247.00,1244.08,0.2528,0.1304
50029-3,MCF7,10099-101-1,Nilotinib,0.0033113,uM,10,625.00,172.23,1437.33,1244.08,1.1418,1.0886
50029-3,MCF7,10099-101-1,Nilotinib,0.01,uM,10,625.00,172.23,1289.33,1244.08,1.0812,1.1108
50029-3,MCF7,10099-101-1,Nilotinib,0.031623,uM,10,625.00,172.23,1307.33,1244.08,1.0370,1.0104
50029-3,MCF7,10099-101-1,Nilotinib,0.1,uM,10,625.00,172.23,1321.67,1244.08,1.2029,1.2532
50029-3,MCF7,10099-101-1,Nilotinib,0.31623,uM,10,625.00,172.23,1363.00,1244.08,1.1092,1.1053
50029-3,MCF7,10099-101-1,Nilotinib,1,uM,10,625.00,172.23,1377.67,1244.08,1.2071,1.2452
50029-3,MCF7,10099-101-1,Nilotinib,3.1623,uM,10,625.00,172.23,1193.00,1244.08,0.9729,0.9864
50029-3,MCF7,10099-101-1,Nilotinib,10,uM,10,625.00,172.23,590.67,1244.08,0.5262,0.5507
50029-3,MCF7,10099-101-1,Nilotinib,19.9526,uM,10,625.00,172.23,1196.67,1244.08,1.2424,1.3271
50029-3,MCF7,10102-999-6,Taxol,0.00016596,uM,10,625.00,172.23,1285.33,1244.08,1.0559,1.0433
50029-3,MCF7,10102-999-6,Taxol,0.00033113,uM,10,625.00,172.23,1282.67,1244.08,1.1201,1.1617
50029-3,MCF7,10102-999-6,Taxol,0.001,uM,10,625.00,172.23,1014.00,1244.08,0.8677,0.8747
50029-3,MCF7,10102-999-6,Taxol,0.0031623,uM,10,625.00,172.23,553.67,1244.08,0.4867,0.4872
50029-3,MCF7,10102-999-6,Taxol,0.01,uM,10,625.00,172.23,416.33,1244.08,0.4331,0.4254
50029-3,MCF7,10102-999-6,Taxol,0.031623,uM,10,625.00,172.23,328.33,1244.08,0.2934,0.2039
50029-3,MCF7,10102-999-6,Taxol,0.1,uM,10,625.00,172.23,281.33,1244.08,0.2864,0.1912
50029-3,MCF7,10102-999-6,Taxol,0.31623,uM,10,625.00,172.23,276.33,1244.08,0.2831,0.1822
50029-3,MCF7,10102-999-6,Taxol,1,uM,10,625.00,172.23,311.33,1244.08,0.3377,0.2792
50029-3,MCF7,10135-101-1,Linsitinib,0.0033113,uM,10,625.00,172.23,604.00,434.17,1.3941,1.5729
50029-3,MCF7,10135-101-1,Linsitinib,0.01,uM,10,625.00,172.23,494.33,434.17,1.1443,1.2187
50029-3,MCF7,10135-101-1,Linsitinib,0.031623,uM,10,625.00,172.23,517.33,434.17,1.1938,1.2872
50029-3,MCF7,10135-101-1,Linsitinib,0.1,uM,10,625.00,172.23,568.33,434.17,1.3134,1.4499
50029-3,MCF7,10135-101-1,Linsitinib,0.31623,uM,10,625.00,172.23,501.33,434.17,1.1599,1.2349
50029-3,MCF7,10135-101-1,Linsitinib,1,uM,10,625.00,172.23,393.67,434.17,0.9129,0.8730
50029-3,MCF7,10135-101-1,Linsitinib,3.1623,uM,10,625.00,172.23,266.67,434.17,0.6144,0.3862
50029-3,MCF7,10135-101-1,Linsitinib,10,uM,10,625.00,172.23,243.33,434.17,0.5567,0.2810
50029-3,MCF7,10135-101-1,Linsitinib,19.9526,uM,10,625.00,172.23,201.00,434.17,0.4620,0.1174
50029-3,MCF7,10071-101-1,Palbociclib,0.0033113,uM,10,625.00,172.23,1433.00,1244.08,1.2197,1.2234
50029-3,MCF7,10071-101-1,Palbociclib,0.01,uM,10,625.00,172.23,1201.33,1244.08,1.0456,1.0895
50029-3,MCF7,10071-101-1,Palbociclib,0.031623,uM,10,625.00,172.23,1109.00,1244.08,0.9781,1.0381
50029-3,MCF7,10071-101-1,Palbociclib,0.1,uM,10,625.00,172.23,938.67,1244.08,0.8220,0.8780
50029-3,MCF7,10071-101-1,Palbociclib,0.31623,uM,10,625.00,172.23,873.00,1244.08,0.7434,0.7920
50029-3,MCF7,10071-101-1,Palbociclib,1,uM,10,625.00,172.23,528.33,1244.08,0.4466,0.4332
50029-3,MCF7,10071-101-1,Palbociclib,3.1623,uM,10,625.00,172.23,445.67,1244.08,0.3927,0.3644
50029-3,MCF7,10071-101-1,Palbociclib,10,uM,10,625.00,172.23,390.00,1244.08,0.3508,0.2996
50029-3,MCF7,10071-101-1,Palbociclib,19.9526,uM,10,625.00,172.23,391.33,1244.08,0.3791,0.3514
50029-3,MCF7,10236-999-2,17-AAG,0.0016596,uM,10,1250.00,353.09,1147.00,1166.25,0.9918,0.9865
50029-3,MCF7,10236-999-2,17-AAG,0.0033113,uM,10,1250.00,353.09,1218.00,1166.25,1.0492,1.0573
50029-3,MCF7,10236-999-2,17-AAG,0.01,uM,10,1250.00,353.09,1024.67,1166.25,0.8792,0.8528
50029-3,MCF7,10236-999-2,17-AAG,0.031623,uM,10,1250.00,353.09,520.00,1166.25,0.4447,0.2469
50029-3,MCF7,10236-999-2,17-AAG,0.1,uM,10,1250.00,353.09,386.67,1166.25,0.3317,0.0531
50029-3,MCF7,10236-999-2,17-AAG,0.31623,uM,10,1250.00,353.09,386.00,1166.25,0.3324,0.0528
50029-3,MCF7,10236-999-2,17-AAG,1,uM,10,1250.00,353.09,359.00,1166.25,0.3083,0.0090
50029-3,MCF7,10236-999-2,17-AAG,3.1623,uM,10,1250.00,353.09,334.33,1166.25,0.2870,-0.0316
50029-3,MCF7,10236-999-2,17-AAG,10,uM,10,1250.00,353.09,327.67,1166.25,0.2823,-0.0418
50029-3,MCF7,10097-101-1,Erlotinib,0.0033113,uM,10,1250.00,353.09,1225.00,1166.25,1.0507,1.0585
50029-3,MCF7,10097-101-1,Erlotinib,0.01,uM,10,1250.00,353.09,1299.00,1166.25,1.1135,1.1269
50029-3,MCF7,10097-101-1,Erlotinib,0.031623,uM,10,1250.00,353.09,1409.00,1166.25,1.2130,1.2396
50029-3,MCF7,10097-101-1,Erlotinib,0.1,uM,10,1250.00,353.09,1397.00,1166.25,1.2031,1.2295
50029-3,MCF7,10097-101-1,Erlotinib,0.31623,uM,10,1250.00,353.09,1221.00,1166.25,1.0452,1.0480
50029-3,MCF7,10097-101-1,Erlotinib,1,uM,10,1250.00,353.09,1264.67,1166.25,1.0865,1.1004
50029-3,MCF7,10097-101-1,Erlotinib,3.1623,uM,10,1250.00,353.09,1388.33,1166.25,1.1879,1.1997
50029-3,MCF7,10097-101-1,Erlotinib,10,uM,10,1250.00,353.09,1397.00,1166.25,1.1963,1.2163
50029-3,MCF7,10097-101-1,Erlotinib,19.9526,uM,10,1250.00,353.09,1410.67,1166.25,1.2109,1.2363
50029-3,MCF7,10051-104-1,Lapatinib,0.0016596,uM,10,1250.00,353.09,1262.67,1166.25,1.0873,1.0996
50029-3,MCF7,10051-104-1,Lapatinib,0.0033113,uM,10,1250.00,353.09,1235.33,1166.25,1.0574,1.0636
50029-3,MCF7,10051-104-1,Lapatinib,0.01,uM,10,1250.00,353.09,1157.00,1166.25,0.9921,0.9906
50029-3,MCF7,10051-104-1,Lapatinib,0.031623,uM,10,1250.00,353.09,1267.33,1166.25,1.0908,1.0995
50029-3,MCF7,10051-104-1,Lapatinib,0.1,uM,10,1250.00,353.09,1132.67,1166.25,0.9671,0.9505
50029-3,MCF7,10051-104-1,Lapatinib,0.31623,uM,10,1250.00,353.09,1251.67,1166.25,1.0807,1.0931
50029-3,MCF7,10051-104-1,Lapatinib,1,uM,10,1250.00,353.09,1172.00,1166.25,1.0029,1.0002
50029-3,MCF7,10051-104-1,Lapatinib,3.1623,uM,10,1250.00,353.09,1137.67,1166.25,0.9718,0.9615
50029-3,MCF7,10051-104-1,Lapatinib,10,uM,10,1250.00,353.09,551.33,1166.25,0.4749,0.2963
50029-3,MCF7,10146-101-3,Omipalisib,0.0016596,uM,10,1250.00,353.09,2328.67,2368.75,0.9309,0.8917
50029-3,MCF7,10146-101-3,Omipalisib,0.0033113,uM,10,1250.00,353.09,2099.00,2368.75,0.8260,0.7971
50029-3,MCF7,10146-101-3,Omipalisib,0.01,uM,10,1250.00,353.09,1759.33,2368.75,0.7007,0.6854
50029-3,MCF7,10146-101-3,Omipalisib,0.031623,uM,10,1250.00,353.09,1545.67,2368.75,0.6105,0.5876
50029-3,MCF7,10146-101-3,Omipalisib,0.1,uM,10,1250.00,353.09,1053.33,2368.75,0.4246,0.3913
50029-3,MCF7,10146-101-3,Omipalisib,0.31623,uM,10,1250.00,353.09,833.33,2368.75,0.3452,0.3004
50029-3,MCF7,10146-101-3,Omipalisib,1,uM,10,1250.00,353.09,697.33,2368.75,0.2960,0.2297
50029-3,MCF7,10146-101-3,Omipalisib,3.1623,uM,10,1250.00,353.09,610.67,2368.75,0.2654,0.1792
50029-3,MCF7,10146-101-3,Omipalisib,10,uM,10,1250.00,353.09,452.67,2368.75,0.2160,0.0873
50029-3,MCF7,10099-101-1,Nilotinib,0.0033113,uM,10,1250.00,353.09,2717.00,2368.75,1.1276,1.0812
50029-3,MCF7,10099-101-1,Nilotinib,0.01,uM,10,1250.00,353.09,2431.33,2368.75,1.0305,1.0277
50029-3,MCF7,10099-101-1,Nilotinib,0.031623,uM,10,1250.00,353.09,2541.33,2368.75,1.0951,1.0896
50029-3,MCF7,10099-101-1,Nilotinib,0.1,uM,10,1250.00,353.09,2487.67,2368.75,1.0846,1.0879
50029-3,MCF7,10099-101-1,Nilotinib,0.31623,uM,10,1250.00,353.09,2577.00,2368.75,1.1417,1.1417
50029-3,MCF7,10099-101-1,Nilotinib,1,uM,10,1250.00,353.09,2509.00,2368.75,1.0893,1.0892
50029-3,MCF7,10099-101-1,Nilotinib,3.1623,uM,10,1250.00,353.09,2355.00,2368.75,1.0161,1.0265
50029-3,MCF7,10099-101-1,Nilotinib,10,uM,10,1250.00,353.09,1028.67,2368.75,0.4669,0.4812
50029-3,MCF7,10099-101-1,Nilotinib,19.9526,uM,10,1250.00,353.09,1307.33,2368.75,0.5849,0.6260
50029-3,MCF7,10102-999-6,Taxol,0.00016596,uM,10,1250.00,353.09,2437.67,2368.75,1.0148,1.0010
50029-3,MCF7,10102-999-6,Taxol,0.00033113,uM,10,1250.00,353.09,2449.00,2368.75,1.0893,1.0993
50029-3,MCF7,10102-999-6,Taxol,0.001,uM,10,1250.00,353.09,2237.33,2368.75,0.9316,0.9297
50029-3,MCF7,10102-999-6,Taxol,0.0031623,uM,10,1250.00,353.09,1443.67,2368.75,0.6496,0.7007
50029-3,MCF7,10102-999-6,Taxol,0.01,uM,10,1250.00,353.09,890.67,2368.75,0.4111,0.4075
50029-3,MCF7,10102-999-6,Taxol,0.031623,uM,10,1250.00,353.09,648.00,2368.75,0.3071,0.2538
50029-3,MCF7,10102-999-6,Taxol,0.1,uM,10,1250.00,353.09,634.00,2368.75,0.2993,0.2395
50029-3,MCF7,10102-999-6,Taxol,0.31623,uM,10,1250.00,353.09,578.67,2368.75,0.2720,0.1932
50029-3,MCF7,10102-999-6,Taxol,1,uM,10,1250.00,353.09,598.67,2368.75,0.2939,0.2297
50029-3,MCF7,10135-101-1,Linsitinib,0.0033113,uM,10,1250.00,353.09,1418.67,1166.25,1.2171,1.2425
50029-3,MCF7,10135-101-1,Linsitinib,0.01,uM,10,1250.00,353.09,1203.00,1166.25,1.0334,1.0375
50029-3,MCF7,10135-101-1,Linsitinib,0.031623,uM,10,1250.00,353.09,1236.67,1166.25,1.0668,1.0777
50029-3,MCF7,10135-101-1,Linsitinib,0.1,uM,10,1250.00,353.09,1220.00,1166.25,1.0503,1.0597
50029-3,MCF7,10135-101-1,Linsitinib,0.31623,uM,10,1250.00,353.09,1123.67,1166.25,0.9639,0.9579
50029-3,MCF7,10135-101-1,Linsitinib,1,uM,10,1250.00,353.09,816.67,1166.25,0.7016,0.6282
50029-3,MCF7,10135-101-1,Linsitinib,3.1623,uM,10,1250.00,353.09,669.00,1166.25,0.5716,0.4419
50029-3,MCF7,10135-101-1,Linsitinib,10,uM,10,1250.00,353.09,636.67,1166.25,0.5477,0.4100
