Cell HMS LINCS ID,Cell Name,Clinical Subtype,Transcriptional Subtype,Small Molecule HMS LINCS ID,Small Molecule Name,Antibody HMS LINCS ID,Antibody Name,Perturbagen Target,Perturbagen Class,Biological Replicate ID,Conc Unit,GR50,GEC50,GRmax,GRinf,GR Hill Coefficient,GR_AOC,GR r2,Nominal Division Rate
50556-1,UACC-812,HER2amp,Luminal,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,10151.021,uM,7.84270,16.49440,-0.9996,-0.9978,1.4758,0.6545,0.9947,0.3048
50556-1,UACC-812,HER2amp,Luminal,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,9913.021,uM,15.04560,28.39240,-0.9991,-0.9985,1.7285,0.5727,0.9973,0.3401
50556-1,UACC-812,HER2amp,Luminal,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,10150.021,uM,14.6250,28.67070,-0.9960,-1.0000,1.6321,0.5811,0.9975,0.4883
50556-1,UACC-812,HER2amp,Luminal,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,10267.011,uM,17.91380,29.76780,-0.9985,-1.0000,2.1632,0.5679,0.9981,0.3592
50556-1,UACC-812,HER2amp,Luminal,10503-101-1,Celecoxib,,,COX2,COX,10580.136,uM,inf,inf,0.9217,0.9217,0.0000,0.1643,0.0000,0.7205
50556-1,UACC-812,HER2amp,Luminal,,,80078-1,Cetuximab,EGFR,ErbB,10267.026,uM,inf,inf,1.0500,1.0500,0.0000,-0.0438,-8.1346,0.3125
50556-1,UACC-812,HER2amp,Luminal,,,80078-1,Cetuximab,EGFR,ErbB,7926.018,uM,inf,inf,1.0500,1.0500,0.0000,-0.0053,-0.0007,1.0502
50556-1,UACC-812,HER2amp,Luminal,10243-999-1,CGC-11047,,,Polyamine analogue,,10151.034,uM,2.57870,64.17660,-1.0000,-1.0000,0.3418,0.7599,0.7768,0.3226
50556-1,UACC-812,HER2amp,Luminal,10243-999-1,CGC-11047,,,Polyamine analogue,,10267.026,uM,15.170,207.56150,-0.9994,-1.0000,0.4199,0.5813,0.7864,0.3125
50556-1,UACC-812,HER2amp,Luminal,10243-999-1,CGC-11047,,,Polyamine analogue,,10150.034,uM,13.75530,200.38140,-0.9999,-1.0000,0.4101,0.5854,0.8160,0.3592
50556-1,UACC-812,HER2amp,Luminal,10243-999-1,CGC-11047,,,Polyamine analogue,,7926.018,uM,156.140,1000.00000,-0.7276,-1.0000,0.5916,0.3582,0.8356,1.0502
50556-1,UACC-812,HER2amp,Luminal,10504-111-1,Chk2 inhibitor II,,,CHK2,CHK,10580.14,uM,inf,inf,0.8462,0.8462,0.0000,0.1345,-0.2042,0.8679
50556-1,UACC-812,HER2amp,Luminal,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,9913.021,uM,2.17820,5.75040,-0.9999,-1.0000,1.1317,0.6849,0.9197,0.3401
50556-1,UACC-812,HER2amp,Luminal,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,10150.021,uM,2.80010,7.40680,-0.9974,-1.0000,1.1294,0.6039,0.9592,0.4883
50556-1,UACC-812,HER2amp,Luminal,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,10151.021,uM,3.19650,5.62320,-1.0000,-1.0000,1.9450,0.6339,0.9669,0.3048
50556-1,UACC-812,HER2amp,Luminal,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,10267.131,uM,3.40290,6.11470,-0.9982,-1.0000,1.8746,0.5978,0.9920,0.3849
50556-1,UACC-812,HER2amp,Luminal,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,7926.017,uM,6.6620,15.10820,-0.8675,-0.9467,1.2975,0.4286,0.9932,0.8896
50556-1,UACC-812,HER2amp,Luminal,10246-101-1,CPT-11,,,TOP1,TOP,10151.034,uM,2.18960,2.47240,-0.6914,-0.4143,4.9682,0.3383,0.9554,0.3226
50556-1,UACC-812,HER2amp,Luminal,10246-101-1,CPT-11,,,TOP1,TOP,10150.034,uM,1.5260,1.67730,-0.4657,-0.3021,5.0000,0.3533,0.9802,0.3592
50556-1,UACC-812,HER2amp,Luminal,10246-101-1,CPT-11,,,TOP1,TOP,7926.077,uM,13.7090,17.18460,-0.0903,-0.1951,1.4580,0.1287,0.9892,0.8161
50556-1,UACC-812,HER2amp,Luminal,10246-101-1,CPT-11,,,TOP1,TOP,10267.121,uM,3.19510,4.65520,-0.5391,-0.5171,1.8867,0.3060,0.9938,0.4135
50556-1,UACC-812,HER2amp,Luminal,10232-101-2,Dactolisib,,,PI3K,PI3K,11938.155,uM,0.07951,0.08680,-0.1947,-0.1225,2.4982,0.6577,0.6071,0.6903
50556-1,UACC-812,HER2amp,Luminal,10232-101-2,Dactolisib,,,PI3K,PI3K,10754.146,uM,62.39660,388.17760,0.6208,-0.9997,0.6009,0.0366,0.8691,1.2483
50556-1,UACC-812,HER2amp,Luminal,10506-110-1,Dichloroacetate,,,PDK,PDK,13078.176,uM,inf,inf,0.9053,0.9053,0.0000,0.0862,-0.1229,0.7179
50556-1,UACC-812,HER2amp,Luminal,10507-999-1,Disulfiram,,,Proteasome,Proteasome,13078.174,uM,0.08364,0.09567,-0.3146,-0.4793,5.0000,0.8051,0.9537,0.6238
50556-1,UACC-812,HER2amp,Luminal,10247-101-1,Docetaxel,,,TUBB,TUBB,9913.002,uM,0.00368,0.00315,0.2367,0.1420,2.1296,0.5464,0.9437,0.6723
50556-1,UACC-812,HER2amp,Luminal,10247-101-1,Docetaxel,,,TUBB,TUBB,10150.002,uM,0.00201,0.00235,-0.0289,-0.1601,1.7981,0.7583,0.9645,0.4064
50556-1,UACC-812,HER2amp,Luminal,10247-101-1,Docetaxel,,,TUBB,TUBB,10267.002,uM,0.00408,0.00445,-0.2526,-0.2764,5.0000,0.7526,0.9798,0.4069
50556-1,UACC-812,HER2amp,Luminal,10247-101-1,Docetaxel,,,TUBB,TUBB,13078.002,uM,0.00611,0.00694,-0.2021,-0.1859,2.4623,0.6770,0.9935,0.6437
50556-1,UACC-812,HER2amp,Luminal,10248-101-1,Doxorubicin,,,TOP2,TOP,10151.034,uM,0.04740,0.10608,-1.0000,-1.0000,1.3638,1.0938,0.9616,0.3226
50556-1,UACC-812,HER2amp,Luminal,10248-101-1,Doxorubicin,,,TOP2,TOP,7926.077,uM,0.13097,0.26291,-0.8866,-0.6444,1.1883,0.7353,0.9686,0.8161
50556-1,UACC-812,HER2amp,Luminal,10248-101-1,Doxorubicin,,,TOP2,TOP,10267.121,uM,0.05653,0.16423,-0.9987,-0.9927,1.0256,0.9621,0.9948,0.4135
50556-1,UACC-812,HER2amp,Luminal,10248-101-1,Doxorubicin,,,TOP2,TOP,10150.034,uM,0.07229,0.14759,-1.0000,-0.9957,1.5353,0.9787,0.9986,0.3592
50556-1,UACC-812,HER2amp,Luminal,10249-999-1,Epirubicin,,,TOP2,TOP,7926.017,uM,0.26465,0.28273,-0.4007,-0.1958,5.0000,0.6961,0.6364,0.8896
50556-1,UACC-812,HER2amp,Luminal,10097-102-3,Erlotinib,,,EGFR,ErbB,7547.092,uM,7.19880,47.08160,0.0191,-1.0000,0.5850,0.2581,0.6012,0.9866
50556-1,UACC-812,HER2amp,Luminal,10235-101-2,Everolimus,,,MTOR,MTOR,11938.164,uM,0.02031,0.19751,-0.1389,-0.3048,0.2092,0.6096,0.8503,0.7111
50556-1,UACC-812,HER2amp,Luminal,10110-101-3,FR180204,,,ERK1/2,MAPK,11938.161,uM,inf,inf,0.4028,0.4028,0.0000,0.2922,-0.0510,0.7388
50556-1,UACC-812,HER2amp,Luminal,10110-101-3,FR180204,,,ERK1/2,MAPK,10580.137,uM,inf,inf,0.5974,0.5974,0.0000,0.1466,0.4745,0.8535
50556-1,UACC-812,HER2amp,Luminal,10110-101-3,FR180204,,,ERK1/2,MAPK,10754.149,uM,31.66270,61.84540,0.4861,-0.3743,0.8347,0.0862,0.8570,1.3535
50556-1,UACC-812,HER2amp,Luminal,10508-101-1,FTase Inhibitor I,,,Ftase,MAPK,11938.154,uM,inf,inf,0.6788,0.6788,0.0000,0.2133,-0.0874,0.6375
50556-1,UACC-812,HER2amp,Luminal,10508-101-1,FTase Inhibitor I,,,Ftase,MAPK,10580.142,uM,inf,inf,0.7446,0.7446,0.0000,0.0399,0.5308,0.8039
50556-1,UACC-812,HER2amp,Luminal,10508-101-1,FTase Inhibitor I,,,Ftase,MAPK,10754.154,uM,45.78120,73.31260,0.7254,-1.0000,2.3332,0.0513,0.6570,1.3934
50556-1,UACC-812,HER2amp,Luminal,10108-101-2,Geldanamycin,,,HSP90,HSP90,9913.012,uM,0.01102,0.01431,-0.5839,-0.5468,2.8303,1.0517,0.9980,0.6364
50556-1,UACC-812,HER2amp,Luminal,10108-101-2,Geldanamycin,,,HSP90,HSP90,10151.012,uM,0.00761,0.01304,-0.8849,-0.8757,1.8792,1.2907,0.9984,0.3572
50556-1,UACC-812,HER2amp,Luminal,10108-101-2,Geldanamycin,,,HSP90,HSP90,10150.012,uM,0.02042,0.02445,-0.7512,-0.7308,4.9997,1.1335,0.9985,0.4611
50556-1,UACC-812,HER2amp,Luminal,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,10267.131,uM,inf,inf,-0.8066,-0.8066,0.0000,1.7801,0.1971,0.3849
50556-1,UACC-812,HER2amp,Luminal,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,10267.011,uM,0.04535,0.05545,-0.8887,-0.8671,4.9991,1.1102,0.9988,0.3592
50556-1,UACC-812,HER2amp,Luminal,10253-102-1,Glycyl-H-1152,,,ROCK2,,11938.16,uM,inf,inf,0.9148,0.9148,0.0000,0.1264,0.0685,0.6405
50556-1,UACC-812,HER2amp,Luminal,10253-102-1,Glycyl-H-1152,,,ROCK2,,10580.138,uM,40.36280,999.84770,0.4908,-0.5077,0.2184,0.1997,0.7854,0.9584
50556-1,UACC-812,HER2amp,Luminal,10253-102-1,Glycyl-H-1152,,,ROCK2,,10754.15,uM,10.6930,6.26750,0.3450,0.1408,0.6189,0.1518,0.8661,1.1628
50556-1,UACC-812,HER2amp,Luminal,10062-101-3,GSK1070916,,,AURK,AURK,10150.001,uM,3.88470,13.45150,-0.5015,-1.0000,0.8845,0.2772,0.8331,0.3255
50556-1,UACC-812,HER2amp,Luminal,10062-101-3,GSK1070916,,,AURK,AURK,10267.001,uM,25.76520,31.49210,-0.0613,-0.8640,5.0000,0.0577,0.9247,0.3957
50556-1,UACC-812,HER2amp,Luminal,10062-101-3,GSK1070916,,,AURK,AURK,9913.001,uM,25.9350,31.80570,-0.0515,-0.8870,5.0000,0.0501,0.9461,0.3047
50556-1,UACC-812,HER2amp,Luminal,10062-101-3,GSK1070916,,,AURK,AURK,7926.001,uM,29.80030,34.22940,0.3012,-0.4997,5.0000,0.0234,0.9611,0.7852
50556-1,UACC-812,HER2amp,Luminal,10062-101-3,GSK1070916,,,AURK,AURK,10151.001,uM,7.73480,8.65470,-0.3729,-0.3746,4.9753,0.1395,0.9839,0.4212
50556-1,UACC-812,HER2amp,Luminal,10255-101-1,GSK1838705A,,,IGF1R,RTK,7547.092,uM,inf,inf,0.5248,0.5248,0.0000,0.3088,0.1957,0.9866
50556-1,UACC-812,HER2amp,Luminal,10255-101-1,GSK1838705A,,,IGF1R,RTK,7547.098,uM,3.71120,11.92710,-0.8863,-1.0000,0.9410,0.4598,0.8119,1.0399
50556-1,UACC-812,HER2amp,Luminal,10013-101-3,GSK461364,,,PLK1,PLK,7926.001,uM,28.03790,34.93310,0.1190,-1.0000,4.9964,0.1169,0.6478,0.7852
50556-1,UACC-812,HER2amp,Luminal,10013-101-3,GSK461364,,,PLK1,PLK,10150.001,uM,11.48630,14.5110,-0.9569,-0.9966,4.6902,0.2332,0.7847,0.3255
50556-1,UACC-812,HER2amp,Luminal,10013-101-3,GSK461364,,,PLK1,PLK,10267.001,uM,6.73740,8.15430,-0.7961,-0.7976,4.9966,0.2231,0.8483,0.3957
50556-1,UACC-812,HER2amp,Luminal,10013-101-3,GSK461364,,,PLK1,PLK,10151.001,uM,7.61480,9.49220,-0.9982,-1.0000,4.9851,0.2282,0.8669,0.4212
50556-1,UACC-812,HER2amp,Luminal,10013-101-3,GSK461364,,,PLK1,PLK,9913.001,uM,12.93750,16.11690,-0.9831,-1.0000,4.9996,0.0837,0.9941,0.3047
50556-1,UACC-812,HER2amp,Luminal,10257-101-1,GSK923295,,,CENPE,Kinesin,9913.001,uM,0.01022,0.01151,-0.3520,-0.4040,4.9494,0.9230,0.8876,0.3047
50556-1,UACC-812,HER2amp,Luminal,10257-101-1,GSK923295,,,CENPE,Kinesin,10151.001,uM,0.01620,0.01833,-0.3124,-0.4280,5.0000,0.8525,0.9598,0.4212
50556-1,UACC-812,HER2amp,Luminal,10257-101-1,GSK923295,,,CENPE,Kinesin,7926.001,uM,0.02001,0.01704,0.2456,0.2248,3.7165,0.4375,0.9888,0.7852
50556-1,UACC-812,HER2amp,Luminal,10257-101-1,GSK923295,,,CENPE,Kinesin,10267.001,uM,0.01301,0.01496,-0.4705,-0.5070,4.9999,0.8669,0.9914,0.3957
50556-1,UACC-812,HER2amp,Luminal,10257-101-1,GSK923295,,,CENPE,Kinesin,10150.001,uM,0.00995,0.01171,-0.5826,-0.6272,5.0000,0.9813,0.9937,0.3255
50556-1,UACC-812,HER2amp,Luminal,10014-101-3,GW843682X,,,PLK,PLK,10580.139,uM,inf,inf,0.8981,0.8981,0.0000,0.0479,0.0681,0.9460
50556-1,UACC-812,HER2amp,Luminal,10258-110-1,Ibandronate,,,FDPS,,10580.143,uM,114.15680,163.93710,-0.6259,-0.6377,2.2718,0.3573,0.9687,0.8402
50556-1,UACC-812,HER2amp,Luminal,10258-110-1,Ibandronate,,,FDPS,,10754.143,uM,107.10570,129.01390,-0.2993,-0.3026,2.5429,0.2974,0.9702,1.2072
50556-1,UACC-812,HER2amp,Luminal,10258-110-1,Ibandronate,,,FDPS,,11938.143,uM,170.91560,198.1490,-0.5460,-0.5472,5.0000,0.2527,0.9866,0.5258
50556-1,UACC-812,HER2amp,Luminal,10259-101-1,ICRF-193,,,TOP2,TOP,10580.139,uM,inf,inf,0.7373,0.7373,0.0000,0.1188,-0.3807,0.9460
50556-1,UACC-812,HER2amp,Luminal,10259-101-1,ICRF-193,,,TOP2,TOP,11938.157,uM,inf,inf,0.3417,0.3417,0.0000,0.4595,-0.0470,0.6995
50556-1,UACC-812,HER2amp,Luminal,10259-101-1,ICRF-193,,,TOP2,TOP,10754.151,uM,51.12970,2.50620,0.5195,0.4132,0.5807,0.1334,0.7675,0.9579
50556-1,UACC-812,HER2amp,Luminal,10228-102-2,IKK16,,,IKK,NFKB,10420.093,uM,4.17050,5.19540,-0.9994,-1.0000,5.0000,0.4914,0.9287,0.5629
50556-1,UACC-812,HER2amp,Luminal,10228-102-2,IKK16,,,IKK,NFKB,7547.093,uM,3.70140,4.74720,-0.9590,-0.9608,4.3084,0.5236,0.9326,1.1087
50556-1,UACC-812,HER2amp,Luminal,10228-102-2,IKK16,,,IKK,NFKB,10580.1,uM,5.03630,6.27380,-0.9915,-1.0000,5.0000,0.4828,0.9665,0.7968
50556-1,UACC-812,HER2amp,Luminal,10023-103-3,Imatinib,,,ABL/KIT/PDGFR,nRTK,7547.092,uM,8.38850,21.76390,-0.9843,-1.0000,1.1523,0.6563,0.9004,0.9866
50556-1,UACC-812,HER2amp,Luminal,10261-101-1,Ixabepilone,,,TUBB,TUBB,7547.095,uM,0.02634,2.43190,-0.9827,-1.0000,0.2428,0.6272,0.5941,1.0102
50556-1,UACC-812,HER2amp,Luminal,10261-101-1,Ixabepilone,,,TUBB,TUBB,10420.095,uM,0.00405,0.00426,-0.9993,-0.0422,1.5655,0.6669,0.5965,0.5783
50556-1,UACC-812,HER2amp,Luminal,10208-101-2,JNK-IN-5A,,,JNK,JNK,10580.144,uM,1.4810,1.37530,0.1114,0.1054,3.1967,0.3905,0.8911,0.8541
50556-1,UACC-812,HER2amp,Luminal,10208-101-2,JNK-IN-5A,,,JNK,JNK,11938.144,uM,1.49340,1.71540,-0.4340,-0.5000,5.0000,0.6048,0.8993,0.6445
50556-1,UACC-812,HER2amp,Luminal,10208-101-2,JNK-IN-5A,,,JNK,JNK,10754.144,uM,0.64710,0.61740,0.0735,0.1047,5.0000,0.3853,0.9856,0.8390
50556-1,UACC-812,HER2amp,Luminal,10262-101-1,L-779450,,,BRAF,MAPK,11938.161,uM,4.85250,36.98340,-0.2470,-1.0000,0.5409,0.3150,0.6470,0.7388
50556-1,UACC-812,HER2amp,Luminal,10262-101-1,L-779450,,,BRAF,MAPK,10580.137,uM,14.89640,1000.00000,0.3329,-0.7444,0.2168,0.2357,0.7210,0.8535
50556-1,UACC-812,HER2amp,Luminal,10262-101-1,L-779450,,,BRAF,MAPK,10754.149,uM,11.96010,5.77630,0.3701,0.2621,1.0205,0.1325,0.9581,1.3535
50556-1,UACC-812,HER2amp,Luminal,10051-999-3,Lapatinib,,,EGFR/HER2,ErbB,7547.098,uM,0.15188,12.38190,-0.0571,-1.0000,0.2496,0.4562,0.7457,1.0399
50556-1,UACC-812,HER2amp,Luminal,10263-101-1,LBH589,,,HDAC,HDAC,11938.154,uM,0.13458,0.25772,-0.9831,-0.9884,1.6789,0.8490,0.9590,0.6375
50556-1,UACC-812,HER2amp,Luminal,10263-101-1,LBH589,,,HDAC,HDAC,10754.154,uM,0.14169,0.27092,-0.7691,-0.7889,1.4609,0.6995,0.9942,1.3934
50556-1,UACC-812,HER2amp,Luminal,10230-101-2,Lestaurtinib,,,FLT3/JAK2/TrkA,RTK,11938.154,uM,0.27751,1.07910,-0.9977,-1.0000,0.8090,0.6488,0.9325,0.6375
50556-1,UACC-812,HER2amp,Luminal,10230-101-2,Lestaurtinib,,,FLT3/JAK2/TrkA,RTK,10754.154,uM,2.32050,5.79750,-0.9836,-1.0000,1.1998,0.3163,0.9698,1.3934
50556-1,UACC-812,HER2amp,Luminal,10230-101-2,Lestaurtinib,,,FLT3/JAK2/TrkA,RTK,10580.142,uM,2.10970,4.16050,-0.9752,-1.0000,1.6178,0.5390,0.9889,0.8039
50556-1,UACC-812,HER2amp,Luminal,10511-999-1,Mebendazole,,,,,13078.174,uM,4.07970,51.75050,-0.1950,-1.0000,0.4325,0.3427,0.5767,0.6238
50556-1,UACC-812,HER2amp,Luminal,10512-999-1,Methylglyoxal,,,,,13078.184,uM,430.98580,1000.00000,-0.9987,-0.7092,1.0492,0.5284,0.8894,0.6800
50556-1,UACC-812,HER2amp,Luminal,10107-999-5,MG-132,,,Proteasome,Proteasome,14227.189,uM,0.28507,0.31850,-0.2854,-0.1142,1.8548,0.5125,0.9520,1.2712
50556-1,UACC-812,HER2amp,Luminal,10107-999-5,MG-132,,,Proteasome,Proteasome,14227.189,uM,0.28507,0.31850,-0.2854,-0.1142,1.8548,0.5125,0.9520,1.2712
50556-1,UACC-812,HER2amp,Luminal,10107-101-2,MG-132,,,Proteasome,Proteasome,11938.145,uM,0.12429,0.24022,-0.9970,-1.0000,1.6673,0.9860,0.9564,0.7062
50556-1,UACC-812,HER2amp,Luminal,10107-101-2,MG-132,,,Proteasome,Proteasome,11938.145,uM,0.12429,0.24022,-0.9970,-1.0000,1.6673,0.9860,0.9564,0.7062
50556-1,UACC-812,HER2amp,Luminal,10107-101-2,MG-132,,,Proteasome,Proteasome,10580.145,uM,0.14153,0.25065,-0.7017,-0.6324,1.4303,0.7825,0.9578,0.9000
50556-1,UACC-812,HER2amp,Luminal,10107-101-2,MG-132,,,Proteasome,Proteasome,10580.145,uM,0.14153,0.25065,-0.7017,-0.6324,1.4303,0.7825,0.9578,0.9000
50556-1,UACC-812,HER2amp,Luminal,10107-101-2,MG-132,,,Proteasome,Proteasome,10754.145,uM,0.19949,0.32540,-0.7442,-0.7200,1.8230,0.7278,0.9978,1.0421
50556-1,UACC-812,HER2amp,Luminal,10107-101-2,MG-132,,,Proteasome,Proteasome,10754.145,uM,0.19949,0.32540,-0.7442,-0.7200,1.8230,0.7278,0.9978,1.0421
50556-1,UACC-812,HER2amp,Luminal,10265-101-1,Pevonedistat,,,NAE1,NAE1,11938.135,uM,0.43443,0.93430,-0.4532,-0.3719,0.7261,0.5616,0.7857,0.6853
50556-1,UACC-812,HER2amp,Luminal,10265-101-1,Pevonedistat,,,NAE1,NAE1,10580.135,uM,1.37730,39.98740,-0.0056,-1.0000,0.3262,0.3907,0.8671,0.9868
50556-1,UACC-812,HER2amp,Luminal,10265-101-1,Pevonedistat,,,NAE1,NAE1,10754.148,uM,0.91495,1.43080,-0.3197,-0.3373,1.1531,0.4191,0.9834,1.1406
50556-1,UACC-812,HER2amp,Luminal,10513-999-1,Nelfinavir,,,,,13078.174,uM,inf,inf,0.9914,0.9914,0.0000,0.0487,0.0000,0.6238
50556-1,UACC-812,HER2amp,Luminal,10099-101-2,Nilotinib,,,ABL,nRTK,11938.145,uM,inf,inf,0.8147,0.8147,0.0000,0.2353,0.1910,0.7062
50556-1,UACC-812,HER2amp,Luminal,10099-101-2,Nilotinib,,,ABL,nRTK,10754.145,uM,inf,inf,0.7392,0.7392,0.0000,0.1574,0.2761,1.0421
50556-1,UACC-812,HER2amp,Luminal,10099-101-2,Nilotinib,,,ABL,nRTK,10580.145,uM,623.34810,1000.00000,0.4580,-0.0483,0.1950,0.2060,0.6657,0.9000
50556-1,UACC-812,HER2amp,Luminal,10266-101-1,NSC 663284,,,CDC25,CDC,10580.14,uM,2.2040,4.42210,-0.9917,-1.0000,1.5777,0.6243,0.9914,0.8679
50556-1,UACC-812,HER2amp,Luminal,10266-101-1,NSC 663284,,,CDC25,CDC,10754.152,uM,2.29330,4.88850,-0.9666,-1.0000,1.4515,0.5876,0.9931,1.0670
50556-1,UACC-812,HER2amp,Luminal,10266-101-1,NSC 663284,,,CDC25,CDC,11938.159,uM,3.85130,4.79760,-0.9999,-0.9999,5.0000,0.5553,0.9983,0.4219
50556-1,UACC-812,HER2amp,Luminal,10267-101-1,NU6102,,,CDK1/2,CDK,11938.147,uM,19.62890,24.45250,-0.9901,-1.0000,4.9998,0.3913,0.7152,0.6765
50556-1,UACC-812,HER2amp,Luminal,10267-101-1,NU6102,,,CDK1/2,CDK,10754.147,uM,51.38670,65.24170,0.2430,-0.4690,2.7716,0.1187,0.7310,1.2793
50556-1,UACC-812,HER2amp,Luminal,10268-101-1,Nutlin 3a,,,MDM2,MDM2,7547.066,uM,0.96205,51.03620,-0.2045,-1.0000,0.2766,0.4207,0.7421,0.9460
50556-1,UACC-812,HER2amp,Luminal,10268-101-1,Nutlin 3a,,,MDM2,MDM2,10420.066,uM,3.67120,9.62410,-0.6668,-0.8822,1.0550,0.2844,0.9932,0.5240
50556-1,UACC-812,HER2amp,Luminal,10344-101-1,Olomoucine II,,,CDK1,CDK,11938.147,uM,5.620,7.54930,-0.9969,-1.0000,3.7226,0.5772,0.9236,0.6765
50556-1,UACC-812,HER2amp,Luminal,10344-101-1,Olomoucine II,,,CDK1,CDK,10754.147,uM,7.50240,7.28980,0.0013,0.0669,5.0000,0.2143,0.9803,1.2793
50556-1,UACC-812,HER2amp,Luminal,10146-101-2,Omipalisib,,,PI3K,PI3K,7547.087,uM,0.00057,0.00410,-0.5482,-0.6130,0.4045,1.0863,0.9374,0.9847
50556-1,UACC-812,HER2amp,Luminal,10146-101-2,Omipalisib,,,PI3K,PI3K,10420.087,uM,0.00156,0.00805,-0.8526,-0.8583,0.6089,1.2060,0.9671,0.5834
50556-1,UACC-812,HER2amp,Luminal,10146-101-2,Omipalisib,,,PI3K,PI3K,10580.087,uM,0.00444,0.01384,-0.6778,-0.6645,0.7435,1.0224,0.9856,0.8285
50556-1,UACC-812,HER2amp,Luminal,10146-101-2,Omipalisib,,,PI3K,PI3K,10754.087,uM,0.01241,0.02099,-0.2824,-0.2603,0.7976,0.7186,0.9880,1.2170
50556-1,UACC-812,HER2amp,Luminal,10269-101-1,Oxaliplatin,,,DNA cross-linker,DNA cross-linker,10150.021,uM,2.16490,4.71260,-0.9996,-0.9075,1.3305,0.7126,0.9610,0.4883
50556-1,UACC-812,HER2amp,Luminal,10269-101-1,Oxaliplatin,,,DNA cross-linker,DNA cross-linker,10267.011,uM,0.62062,3.3460,-0.9989,-1.0000,0.6521,0.7991,0.9714,0.3592
50556-1,UACC-812,HER2amp,Luminal,10269-101-1,Oxaliplatin,,,DNA cross-linker,DNA cross-linker,10151.021,uM,0.21571,0.96877,-1.0000,-1.0000,0.7314,1.0052,0.9765,0.3048
50556-1,UACC-812,HER2amp,Luminal,10269-101-1,Oxaliplatin,,,DNA cross-linker,DNA cross-linker,9913.021,uM,0.69659,3.08940,-0.9999,-1.0000,0.7376,0.8051,0.9787,0.3401
50556-1,UACC-812,HER2amp,Luminal,10270-101-1,Oxamflatin,,,HDAC,HDAC,11938.147,uM,2.2020,5.74120,-0.9966,-1.0000,1.1465,0.5389,0.8836,0.6765
50556-1,UACC-812,HER2amp,Luminal,10270-101-1,Oxamflatin,,,HDAC,HDAC,10754.147,uM,1.26440,4.9910,-0.9886,-1.0000,0.8001,0.4186,0.9789,1.2793
50556-1,UACC-812,HER2amp,Luminal,10271-101-2,PD 98059,,,MEK,MAPK,10580.136,uM,inf,inf,0.2297,0.2297,0.0000,0.2223,0.5595,0.7205
50556-1,UACC-812,HER2amp,Luminal,10271-101-2,PD 98059,,,MEK,MAPK,10754.152,uM,inf,1000.00000,0.6668,-0.0559,0.2397,0.1367,0.5757,1.0670
50556-1,UACC-812,HER2amp,Luminal,10271-101-2,PD 98059,,,MEK,MAPK,11938.159,uM,21.450,18.5460,0.2584,0.2582,4.9936,0.0994,0.9281,0.4219
50556-1,UACC-812,HER2amp,Luminal,10026-101-3,PD173074,,,FGFR1/3,RTK,10580.1,uM,13.16340,18.63030,-0.9907,-1.0000,3.1629,0.3581,0.8856,0.7968
50556-1,UACC-812,HER2amp,Luminal,10026-101-3,PD173074,,,FGFR1/3,RTK,7547.093,uM,7.55990,10.68240,-0.9539,-1.0000,3.1776,0.3095,0.9160,1.1087
50556-1,UACC-812,HER2amp,Luminal,10026-101-3,PD173074,,,FGFR1/3,RTK,10420.093,uM,6.07840,12.74360,-0.6464,-1.0000,1.4840,0.2499,0.9259,0.5629
50556-1,UACC-812,HER2amp,Luminal,10048-101-7,PD184352,,,MEK,MAPK,10754.146,uM,inf,inf,1.0409,1.0409,0.0000,-0.0246,-0.2891,1.2483
50556-1,UACC-812,HER2amp,Luminal,10048-101-7,PD184352,,,MEK,MAPK,10754.146,uM,inf,inf,1.0409,1.0409,0.0000,-0.0246,-0.2891,1.2483
50556-1,UACC-812,HER2amp,Luminal,10048-101-7,PD184352,,,MEK,MAPK,11938.155,uM,inf,inf,0.8689,0.8689,0.0000,0.1992,-0.2479,0.6903
50556-1,UACC-812,HER2amp,Luminal,10048-101-7,PD184352,,,MEK,MAPK,11938.155,uM,inf,inf,0.8689,0.8689,0.0000,0.1992,-0.2479,0.6903
50556-1,UACC-812,HER2amp,Luminal,10272-999-1,Pemetrexed,,,TYMS/DHFR/GARFT,TYMS,7547.095,uM,inf,inf,0.4710,0.4710,0.0000,0.2660,0.1131,1.0102
50556-1,UACC-812,HER2amp,Luminal,10272-999-1,Pemetrexed,,,TYMS/DHFR/GARFT,TYMS,10420.095,uM,inf,6.68280,0.7158,0.7843,0.4512,0.1045,0.6544,0.5783
50556-1,UACC-812,HER2amp,Luminal,10514-102-1,PS-1145,,,IKK,NFKB,7547.065,uM,inf,inf,0.5674,0.5674,0.0000,0.2505,0.0000,0.9808
