Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Number of Cells,Primary Antibody (488) HMS LINCS ID,Primary Antibody (488) Name,Secondary Antibody (488) HMS LINCS ID,Secondary Antibody (488) Name,Protein Detected (488) HMS LINCS ID,Protein Detected (488) Name,Mean Fluorescence Intensity (488),Primary Antibody (647) HMS LINCS ID,Primary Antibody (647) Name,Secondary Antibody (647) HMS LINCS ID,Secondary Antibody (647) Name,Protein Detected (647) HMS LINCS ID,Protein Detected (647) Name,Mean Fluorescence Intensity (647),Plate Name,Plate Well
50567-3,WM-115,10068-101-1,Vemurafenib,10302-101-1,RG-108,1.0000,0.5333,uM,48,hr,1,1156,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,157.47,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1016.92,WM115-B1-rep1,G2
50567-3,WM-115,10068-101-1,Vemurafenib,10308-101-1,Anacardic acid,1.0000,0.5333,uM,48,hr,1,1099,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,138.32,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1027.42,WM115-B1-rep1,G3
50567-3,WM-115,10068-101-1,Vemurafenib,10314-101-1,MC1568,1.0000,0.5333,uM,48,hr,1,1071,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,186.41,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1029.34,WM115-B1-rep1,G4
50567-3,WM-115,10068-101-1,Vemurafenib,10320-101-1,UNC0638,1.0000,0.5333,uM,48,hr,1,1095,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,146.03,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1097.91,WM115-B1-rep1,G5
50567-3,WM-115,10068-101-1,Vemurafenib,10326-102-1,Tranylcypromine,1.0000,0.5333,uM,48,hr,1,1076,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,134.75,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1159.45,WM115-B1-rep1,G6
50567-3,WM-115,10068-101-1,Vemurafenib,10332-101-1,Ischemin,1.0000,0.5333,uM,48,hr,1,986,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,132.26,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1032.60,WM115-B1-rep1,G7
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,1136,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,140.45,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,946.39,WM115-B1-rep1,H10
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,976,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,163.14,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,952.48,WM115-B1-rep1,H11
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,1076,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,143.73,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,961.85,WM115-B1-rep1,H2
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,966,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,123.08,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1010.70,WM115-B1-rep1,H3
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,954,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,126.62,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1061.42,WM115-B1-rep1,H4
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,999,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,126.60,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1041.89,WM115-B1-rep1,H5
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,971,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,144.64,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,992.91,WM115-B1-rep1,H6
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,1020,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,135.56,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1013.45,WM115-B1-rep1,H7
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,971,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,138.87,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1060.23,WM115-B1-rep1,H8
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,1086,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,138.77,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1029.13,WM115-B1-rep1,H9
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1307,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,155.08,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1224.07,WM115-B1-rep2,A10
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1312,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,145.66,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1181.70,WM115-B1-rep2,A11
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1304,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,157.81,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1013.49,WM115-B1-rep2,A2
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1167,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,160.50,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1047.84,WM115-B1-rep2,A3
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1220,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,158.27,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1018.65,WM115-B1-rep2,A4
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1197,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,154.24,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1011.77,WM115-B1-rep2,A5
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1186,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,145.27,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1031.63,WM115-B1-rep2,A6
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1297,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,163.96,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1130.50,WM115-B1-rep2,A7
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1372,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,152.61,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1144.69,WM115-B1-rep2,A8
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,1285,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,169.61,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1128.92,WM115-B1-rep2,A9
50567-3,WM-115,10068-101-1,Vemurafenib,10144-101-2,Olaparib,1.0000,0.5333,uM,48,hr,2,1251,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,146.30,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1097.07,WM115-B1-rep2,B2
50567-3,WM-115,10068-101-1,Vemurafenib,10303-101-1,Iniparib,1.0000,0.5333,uM,48,hr,2,1282,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,138.32,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1147.41,WM115-B1-rep2,B3
50567-3,WM-115,10068-101-1,Vemurafenib,10309-101-1,CTB,1.0000,0.5333,uM,48,hr,2,1386,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,141.51,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1016.82,WM115-B1-rep2,B4
50567-3,WM-115,10068-101-1,Vemurafenib,10315-101-1,Rocilinostat,1.0000,0.5333,uM,48,hr,2,1233,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,128.64,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,894.74,WM115-B1-rep2,B5
50567-3,WM-115,10068-101-1,Vemurafenib,10321-110-1,GSK-J1,1.0000,0.5333,uM,48,hr,2,1323,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,139.46,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1138.62,WM115-B1-rep2,B6
50567-3,WM-115,10068-101-1,Vemurafenib,10327-101-1,PFI-1,1.0000,0.5333,uM,48,hr,2,1302,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,145.78,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1035.27,WM115-B1-rep2,B7
50567-3,WM-115,10068-101-1,Vemurafenib,10333-101-1,UNC669,1.0000,0.5333,uM,48,hr,2,1455,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,141.47,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1276.18,WM115-B1-rep2,B8
50567-3,WM-115,10068-101-1,Vemurafenib,10145-102-1,Veliparib,1.0000,0.5333,uM,48,hr,2,1316,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,151.72,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1100.71,WM115-B1-rep2,C2
50567-3,WM-115,10068-101-1,Vemurafenib,10304-105-1,Rucaparib,1.0000,0.5333,uM,48,hr,2,1408,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,147.49,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1104.73,WM115-B1-rep2,C3
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.0000,0.5333,uM,48,hr,2,1206,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,142.06,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,358.18,WM115-B1-rep2,C4
50567-3,WM-115,10068-101-1,Vemurafenib,10316-101-1,Selisistat,1.0000,0.5333,uM,48,hr,2,1484,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,134.67,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1061.55,WM115-B1-rep2,C5
50567-3,WM-115,10068-101-1,Vemurafenib,10322-110-1,GSK-J2,1.0000,0.5333,uM,48,hr,2,1550,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,149.34,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1141.48,WM115-B1-rep2,C6
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.0000,0.5333,uM,48,hr,2,1082,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,123.57,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,548.46,WM115-B1-rep2,C7
50567-3,WM-115,10068-101-1,Vemurafenib,10334-101-1,UNC1215,1.0000,0.5333,uM,48,hr,2,1477,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,142.54,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1208.27,WM115-B1-rep2,C8
50567-3,WM-115,10068-101-1,Vemurafenib,10282-101-2,Vorinostat,1.0000,0.5333,uM,48,hr,2,1514,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,135.65,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,957.47,WM115-B1-rep2,D2
50567-3,WM-115,10068-101-1,Vemurafenib,10305-101-1,JW55,1.0000,0.5333,uM,48,hr,2,1270,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,138.41,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1093.58,WM115-B1-rep2,D3
50567-3,WM-115,10068-101-1,Vemurafenib,10311-101-1,Entinostat,1.0000,0.5333,uM,48,hr,2,1744,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,121.89,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1128.25,WM115-B1-rep2,D4
50567-3,WM-115,10068-101-1,Vemurafenib,10317-101-1,AGK2,1.0000,0.5333,uM,48,hr,2,1023,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,128.12,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1175.15,WM115-B1-rep2,D5
50567-3,WM-115,10068-101-1,Vemurafenib,10323-102-1,GSK-J4,1.0000,0.5333,uM,48,hr,2,1614,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,137.78,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1200.46,WM115-B1-rep2,D6
50567-3,WM-115,10068-101-1,Vemurafenib,10329-101-1,(-)-JQ1,1.0000,0.5333,uM,48,hr,2,1595,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,134.52,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1222.46,WM115-B1-rep2,D7
50567-3,WM-115,10068-101-1,Vemurafenib,10335-101-1,IOX2,1.0000,0.5333,uM,48,hr,2,1361,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,124.11,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1071.77,WM115-B1-rep2,D8
50567-3,WM-115,10068-101-1,Vemurafenib,10300-101-1,Azacitidine,1.0000,0.5333,uM,48,hr,2,1168,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,159.86,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,911.40,WM115-B1-rep2,E2
50567-3,WM-115,10068-101-1,Vemurafenib,10306-101-1,C646,1.0000,0.5333,uM,48,hr,2,1128,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,128.60,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1048.49,WM115-B1-rep2,E3
50567-3,WM-115,10068-101-1,Vemurafenib,10312-101-1,Mocetinostat,1.0000,0.5333,uM,48,hr,2,1590,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,119.27,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1037.35,WM115-B1-rep2,E4
50567-3,WM-115,10068-101-1,Vemurafenib,10318-101-1,Resveratrol,1.0000,0.5333,uM,48,hr,2,1298,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,140.55,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1087.58,WM115-B1-rep2,E5
50567-3,WM-115,10068-101-1,Vemurafenib,10324-101-1,Daminozide,1.0000,0.5333,uM,48,hr,2,1419,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,134.10,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1163.35,WM115-B1-rep2,E6
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.0000,0.5333,uM,48,hr,2,1311,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,122.35,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,741.26,WM115-B1-rep2,E7
50567-3,WM-115,10068-101-1,Vemurafenib,10336-101-1,Epigallocatechin gallate,1.0000,0.5333,uM,48,hr,2,1274,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,125.39,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1161.43,WM115-B1-rep2,E8
50567-3,WM-115,10068-101-1,Vemurafenib,10301-101-1,Decitabine,1.0000,0.5333,uM,48,hr,2,1233,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,145.00,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,918.47,WM115-B1-rep2,F2
50567-3,WM-115,10068-101-1,Vemurafenib,10307-101-1,Garcinol,1.0000,0.5333,uM,48,hr,2,1114,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,122.06,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1016.89,WM115-B1-rep2,F3
50567-3,WM-115,10068-101-1,Vemurafenib,10313-101-1,Pracinostat,1.0000,0.5333,uM,48,hr,2,1417,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,129.20,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,609.07,WM115-B1-rep2,F4
50567-3,WM-115,10068-101-1,Vemurafenib,10319-101-1,BIX-01294,1.0000,0.5333,uM,48,hr,2,1271,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,175.73,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,947.40,WM115-B1-rep2,F5
50567-3,WM-115,10068-101-1,Vemurafenib,10325-101-1,Methylstat,1.0000,0.5333,uM,48,hr,2,1188,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,118.50,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1096.56,WM115-B1-rep2,F6
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.0000,0.5333,uM,48,hr,2,1142,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,125.08,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,686.83,WM115-B1-rep2,F7
50567-3,WM-115,10068-101-1,Vemurafenib,10339-101-1,CX-5461,1.0000,0.5333,uM,48,hr,2,1172,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,115.71,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1084.50,WM115-B1-rep2,F8
50567-3,WM-115,10068-101-1,Vemurafenib,10302-101-1,RG-108,1.0000,0.5333,uM,48,hr,2,1105,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,134.17,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1056.85,WM115-B1-rep2,G2
50567-3,WM-115,10068-101-1,Vemurafenib,10308-101-1,Anacardic acid,1.0000,0.5333,uM,48,hr,2,860,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,130.06,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1034.36,WM115-B1-rep2,G3
50567-3,WM-115,10068-101-1,Vemurafenib,10314-101-1,MC1568,1.0000,0.5333,uM,48,hr,2,996,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,169.70,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1014.41,WM115-B1-rep2,G4
50567-3,WM-115,10068-101-1,Vemurafenib,10320-101-1,UNC0638,1.0000,0.5333,uM,48,hr,2,1061,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,135.43,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1105.49,WM115-B1-rep2,G5
50567-3,WM-115,10068-101-1,Vemurafenib,10326-102-1,Tranylcypromine,1.0000,0.5333,uM,48,hr,2,900,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,138.52,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1071.63,WM115-B1-rep2,G6
50567-3,WM-115,10068-101-1,Vemurafenib,10332-101-1,Ischemin,1.0000,0.5333,uM,48,hr,2,1053,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,118.90,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1123.26,WM115-B1-rep2,G7
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,892,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,125.44,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1032.39,WM115-B1-rep2,H10
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,888,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,131.88,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1119.81,WM115-B1-rep2,H11
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,815,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,137.73,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,976.81,WM115-B1-rep2,H2
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,815,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,132.56,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,951.83,WM115-B1-rep2,H3
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,779,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,130.47,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,983.28,WM115-B1-rep2,H4
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,841,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,142.81,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1076.91,WM115-B1-rep2,H5
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,821,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,124.47,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,902.73,WM115-B1-rep2,H6
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,747,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,127.67,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1024.66,WM115-B1-rep2,H7
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,895,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,133.80,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,971.63,WM115-B1-rep2,H8
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,2,827,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,126.26,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,870.16,WM115-B1-rep2,H9
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,1409,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,154.89,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1192.22,WM115-B2-rep1,A10
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,1405,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,151.46,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1114.77,WM115-B2-rep1,A11
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,1275,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,162.98,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1061.29,WM115-B2-rep1,A2
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,1253,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,138.31,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1049.31,WM115-B2-rep1,A3
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.0000,,uM,48,hr,1,1272,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,141.57,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1020.64,WM115-B2-rep1,A4
