Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol 1 Concentration,Small Mol 1 Conc Unit,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 2 Concentration,Small Mol 2 Conc Unit,Biological Replicate,Technical Replicate,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10032-101-1,Saracatinib,3.3333,uM,3,2,280,260,588,-0.0682
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,1.1111,uM,3,2,280,368,588,0.2892
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.3704,uM,3,2,280,133,588,-0.5020
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,317,588,0.1214
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,358,588,0.2564
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,1.1111,uM,3,2,280,462,588,0.5945
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10056-101-1,Selumetinib,3.3333,uM,3,2,280,205,588,-0.2538
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10024-101-1,NVP-TAE684,1.1111,uM,3,2,280,254,588,-0.0883
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10056-101-1,Selumetinib,10,uM,3,2,280,176,588,-0.3529
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10032-101-1,Saracatinib,0.6415,uM,3,2,280,87,588,-0.6650
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,659,588,1.2221
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10051-104-1,Lapatinib,1.1111,uM,3,2,280,184,588,-0.3255
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10032-101-1,Saracatinib,3.3333,uM,3,2,280,177,588,-0.3495
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10056-101-1,Selumetinib,10,uM,3,2,280,451,588,0.5590
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10142-101-1,Trametinib,0.1235,uM,3,2,280,192,588,-0.2981
50105-3,BT-20,10142-101-1,Trametinib,10,uM,,,0,uM,3,2,280,469,588,0.6171
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,1.9245,uM,3,2,280,233,588,-0.1590
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,3.3333,uM,3,2,280,220,588,-0.2029
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,10,uM,3,2,280,197,588,-0.2811
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10051-104-1,Lapatinib,1.9245,uM,3,2,280,271,588,-0.0314
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,0.3704,uM,3,2,280,326,588,0.1511
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10024-101-1,NVP-TAE684,1.1111,uM,3,2,280,293,588,0.0419
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10142-101-1,Trametinib,0.3704,uM,3,2,280,467,588,0.6106
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10142-101-1,Trametinib,0.3704,uM,3,2,280,52,588,-0.7929
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10018-101-1,Neratinib,0.1235,uM,3,2,280,49,588,-0.8041
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10018-101-1,Neratinib,0.3704,uM,3,2,280,120,588,-0.5476
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,218,588,-0.2097
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10051-104-1,Lapatinib,10,uM,3,2,280,133,588,-0.5020
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10142-101-1,Trametinib,0.3704,uM,3,2,280,206,588,-0.2504
50105-3,BT-20,10032-101-1,Saracatinib,1.9245,uM,,,0,uM,3,2,280,658,588,1.2190
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10142-101-1,Trametinib,3.3333,uM,3,2,280,173,588,-0.3632
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,0.2138,uM,3,2,280,245,588,-0.1186
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10056-101-1,Selumetinib,3.3333,uM,3,2,280,440,588,0.5234
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,10,uM,3,2,280,504,588,0.7296
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,623,588,1.1085
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10051-104-1,Lapatinib,3.3333,uM,3,2,280,266,588,-0.0481
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10056-101-1,Selumetinib,1.1111,uM,3,2,280,553,588,0.8862
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,,,0,uM,3,2,280,406,588,0.4131
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.2138,uM,3,2,280,393,588,0.3708
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10018-101-1,Neratinib,0.6415,uM,3,2,280,59,588,-0.7670
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10032-101-1,Saracatinib,1.9245,uM,3,2,280,59,588,-0.7670
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,1.1111,uM,3,2,280,433,588,0.5008
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,731,588,1.4482
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,3.3333,uM,3,2,280,393,588,0.3708
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10142-101-1,Trametinib,1.1111,uM,3,2,280,545,588,0.8607
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10142-101-1,Trametinib,0.1235,uM,3,2,280,467,588,0.6106
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10024-101-1,NVP-TAE684,1.1111,uM,3,2,280,97,588,-0.6292
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,1.1111,uM,3,2,280,501,588,0.7200
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10032-101-1,Saracatinib,0.6415,uM,3,2,280,374,588,0.3088
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,1.9245,uM,3,2,280,190,588,-0.3050
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,3.3333,uM,3,2,280,106,588,-0.5971
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,10,uM,3,2,280,96,588,-0.6328
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,1.9245,uM,3,2,280,100,588,-0.6185
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10024-101-1,NVP-TAE684,3.3333,uM,3,2,280,149,588,-0.4462
50105-3,BT-20,10056-101-1,Selumetinib,3.3333,uM,,,0,uM,3,2,280,688,588,1.3134
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,3.3333,uM,3,2,280,179,588,-0.3426
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10051-104-1,Lapatinib,10,uM,3,2,280,344,588,0.2104
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10051-104-1,Lapatinib,1.9245,uM,3,2,280,82,588,-0.6831
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,,,0,uM,3,2,280,129,588,-0.5160
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10056-101-1,Selumetinib,0.1235,uM,3,2,280,506,588,0.7360
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,1.1111,uM,3,2,280,259,588,-0.0716
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,,,0,uM,3,2,280,702,588,1.3573
50105-3,BT-20,10018-101-1,Neratinib,0.2138,uM,,,0,uM,3,2,280,660,588,1.2253
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10018-101-1,Neratinib,0.3704,uM,3,2,280,507,588,0.7392
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,,,0,uM,3,2,280,586,588,0.9912
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,0.3704,uM,3,2,280,562,588,0.9149
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10142-101-1,Trametinib,0.1235,uM,3,2,280,146,588,-0.4566
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,3.3333,uM,3,2,280,168,588,-0.3805
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,0.3704,uM,3,2,280,205,588,-0.2538
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10024-101-1,NVP-TAE684,0.3704,uM,3,2,280,169,588,-0.3770
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,0.6415,uM,3,2,280,447,588,0.5461
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,0.6415,uM,3,2,280,279,588,-0.0047
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,1.1111,uM,3,2,280,59,588,-0.7670
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,326,588,0.1511
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,490,588,0.6846
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10051-104-1,Lapatinib,1.9245,uM,3,2,280,673,588,1.2662
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10051-104-1,Lapatinib,1.1111,uM,3,2,280,703,588,1.3605
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10142-101-1,Trametinib,0.1235,uM,3,2,280,102,588,-0.6114
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,0.6415,uM,3,2,280,232,588,-0.1623
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10032-101-1,Saracatinib,0.3704,uM,3,2,280,54,588,-0.7855
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,1.9245,uM,3,2,280,500,588,0.7167
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,1.9245,uM,3,2,280,305,588,0.0817
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,767,588,1.5607
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,726,588,1.4325
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,1.1111,uM,3,2,280,272,588,-0.0281
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10032-101-1,Saracatinib,0.3704,uM,3,2,280,226,588,-0.1826
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,1.1111,uM,3,2,280,341,588,0.2005
50105-3,BT-20,10056-101-1,Selumetinib,1.1111,uM,,,0,uM,3,2,280,772,588,1.5763
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,1.1111,uM,3,2,280,318,588,0.1247
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,715,588,1.3981
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,1.9245,uM,3,2,280,231,588,-0.1657
50105-3,BT-20,10024-101-1,NVP-TAE684,1.1111,uM,,,0,uM,3,2,280,813,588,1.7039
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,3.3333,uM,3,2,280,553,588,0.8862
50105-3,BT-20,10018-101-1,Neratinib,1.1111,uM,,,0,uM,3,2,280,428,588,0.4846
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10142-101-1,Trametinib,3.3333,uM,3,2,280,337,588,0.1874
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,79,588,-0.6939
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10024-101-1,NVP-TAE684,3.3333,uM,3,2,280,106,588,-0.5971
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,411,588,0.4294
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10032-101-1,Saracatinib,0.6415,uM,3,2,280,148,588,-0.4497
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10051-104-1,Lapatinib,3.3333,uM,3,2,280,147,588,-0.4531
50105-3,BT-20,10032-101-1,Saracatinib,1.1111,uM,,,0,uM,3,2,280,558,588,0.9022
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10018-101-1,Neratinib,1.9245,uM,3,2,280,261,588,-0.0649
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,1.1111,uM,3,2,280,135,588,-0.4950
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,1.9245,uM,3,2,280,610,588,1.0673
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10051-104-1,Lapatinib,10,uM,3,2,280,346,588,0.2170
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,0.3704,uM,3,2,280,197,588,-0.2811
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.1235,uM,3,2,280,486,588,0.6718
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10032-101-1,Saracatinib,3.3333,uM,3,2,280,208,588,-0.2436
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,1.1111,uM,3,2,280,404,588,0.4066
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10056-101-1,Selumetinib,10,uM,3,2,280,663,588,1.2347
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10032-101-1,Saracatinib,1.1111,uM,3,2,280,231,588,-0.1657
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10142-101-1,Trametinib,10,uM,3,2,280,154,588,-0.4288
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10051-104-1,Lapatinib,1.9245,uM,3,2,280,241,588,-0.1320
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10051-104-1,Lapatinib,3.3333,uM,3,2,280,60,588,-0.7633
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10142-101-1,Trametinib,10,uM,3,2,280,181,588,-0.3358
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10018-101-1,Neratinib,0.2138,uM,3,2,280,85,588,-0.6722
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.3704,uM,3,2,280,264,588,-0.0548
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10142-101-1,Trametinib,10,uM,3,2,280,513,588,0.7584
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10018-101-1,Neratinib,0.2138,uM,3,2,280,190,588,-0.3050
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10024-101-1,NVP-TAE684,3.3333,uM,3,2,280,167,588,-0.3839
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10018-101-1,Neratinib,1.9245,uM,3,2,280,147,588,-0.4531
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,1.1111,uM,3,2,280,260,588,-0.0682
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.6415,uM,3,2,280,104,588,-0.6042
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,550,588,0.8767
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,1.1111,uM,3,2,280,476,588,0.6396
50105-3,BT-20,10056-101-1,Selumetinib,0.3704,uM,,,0,uM,3,2,280,905,588,1.9888
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,911,588,2.0074
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10018-101-1,Neratinib,1.1111,uM,3,2,280,100,588,-0.6185
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.1235,uM,3,2,280,727,588,1.4357
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,0.6415,uM,3,2,280,134,588,-0.4985
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10024-101-1,NVP-TAE684,0.3704,uM,3,2,280,824,588,1.7381
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10024-101-1,NVP-TAE684,3.3333,uM,3,2,280,154,588,-0.4288
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,0.3704,uM,3,2,280,525,588,0.7968
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10056-101-1,Selumetinib,0.3704,uM,3,2,280,130,588,-0.5125
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10018-101-1,Neratinib,0.6415,uM,3,2,280,255,588,-0.0850
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10018-101-1,Neratinib,0.6415,uM,3,2,280,262,588,-0.0615
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10142-101-1,Trametinib,1.1111,uM,3,2,280,209,588,-0.2402
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,,,0,uM,3,2,280,553,588,0.8862
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,545,588,0.8607
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10051-104-1,Lapatinib,3.3333,uM,3,2,280,283,588,0.0086
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10142-101-1,Trametinib,1.1111,uM,3,2,280,77,588,-0.7012
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10142-101-1,Trametinib,3.3333,uM,3,2,280,60,588,-0.7633
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10024-101-1,NVP-TAE684,1.1111,uM,3,2,280,593,588,1.0134
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10018-101-1,Neratinib,0.2138,uM,3,2,280,190,588,-0.3050
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,0.2138,uM,3,2,280,366,588,0.2826
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,0.3704,uM,3,2,280,339,588,0.1940
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10142-101-1,Trametinib,1.1111,uM,3,2,280,331,588,0.1676
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.6415,uM,3,2,280,404,588,0.4066
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10024-101-1,NVP-TAE684,3.3333,uM,3,2,280,230,588,-0.1691
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10051-104-1,Lapatinib,10,uM,3,2,280,663,588,1.2347
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10051-104-1,Lapatinib,1.9245,uM,3,2,280,781,588,1.6043
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,934,588,2.0782
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10056-101-1,Selumetinib,0.3704,uM,3,2,280,262,588,-0.0615
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10142-101-1,Trametinib,1.1111,uM,3,2,280,428,588,0.4846
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,10,uM,3,2,280,651,588,1.1969
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,608,588,1.0610
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,10,uM,3,2,280,323,588,0.1412
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.1235,uM,3,2,280,232,588,-0.1623
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,1.1111,uM,3,2,280,187,588,-0.3152
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10024-101-1,NVP-TAE684,1.1111,uM,3,2,280,1011,588,2.3148
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10051-104-1,Lapatinib,1.1111,uM,3,2,280,105,588,-0.6007
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,1.1111,uM,3,2,280,297,588,0.0551
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10024-101-1,NVP-TAE684,1.1111,uM,3,2,280,333,588,0.1742
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10142-101-1,Trametinib,0.3704,uM,3,2,280,532,588,0.8192
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,10,uM,3,2,280,378,588,0.3219
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10032-101-1,Saracatinib,3.3333,uM,3,2,280,26,588,-0.8917
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,0.3704,uM,3,2,280,324,588,0.1445
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,3.3333,uM,3,2,280,184,588,-0.3255
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,3.3333,uM,3,2,280,439,588,0.5202
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,,,0,uM,3,2,280,689,588,1.3165
50105-3,BT-20,10032-101-1,Saracatinib,0.3704,uM,,,0,uM,3,2,280,540,588,0.8448
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10142-101-1,Trametinib,0.1235,uM,3,2,280,185,588,-0.3221
50105-3,BT-20,10024-101-1,NVP-TAE684,0.3704,uM,,,0,uM,3,2,280,1291,588,3.1656
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,3.3333,uM,3,2,280,197,588,-0.2811
50105-3,BT-20,10051-104-1,Lapatinib,3.3333,uM,,,0,uM,3,2,280,1109,588,2.6141
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10056-101-1,Selumetinib,10,uM,3,2,280,99,588,-0.6220
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,,,0,uM,3,2,280,444,588,0.5364
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10056-101-1,Selumetinib,0.3704,uM,3,2,280,953,588,2.1367
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10142-101-1,Trametinib,3.3333,uM,3,2,280,721,588,1.4169
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10024-101-1,NVP-TAE684,0.3704,uM,3,2,280,1242,588,3.0176
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10018-101-1,Neratinib,0.2138,uM,3,2,280,707,588,1.3730
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,1.9245,uM,3,2,280,578,588,0.9658
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10018-101-1,Neratinib,0.6415,uM,3,2,280,654,588,1.2063
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10056-101-1,Selumetinib,1.1111,uM,3,2,280,945,588,2.1121
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,,,0,uM,3,2,280,286,588,0.0186
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10142-101-1,Trametinib,0.3704,uM,3,2,280,160,588,-0.4081
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,0.2138,uM,3,2,280,621,588,1.1021
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,10,uM,3,2,280,262,588,-0.0615
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,1.1111,uM,3,2,280,335,588,0.1808
50105-3,BT-20,10142-101-1,Trametinib,1.1111,uM,,,0,uM,3,2,280,473,588,0.6300
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,3.3333,uM,3,2,280,424,588,0.4716
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10018-101-1,Neratinib,1.1111,uM,3,2,280,134,588,-0.4985
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10056-101-1,Selumetinib,3.3333,uM,3,2,280,197,588,-0.2811
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,606,588,1.0546
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,167,588,-0.3839
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,1.9245,uM,3,2,280,197,588,-0.2811
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10018-101-1,Neratinib,1.9245,uM,3,2,280,482,588,0.6589
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,0.1235,uM,3,2,280,255,588,-0.0850
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10032-101-1,Saracatinib,0.3704,uM,3,2,280,547,588,0.8671
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10032-101-1,Saracatinib,1.9245,uM,3,2,280,230,588,-0.1691
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10024-101-1,NVP-TAE684,1.1111,uM,3,2,280,609,588,1.0641
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,818,588,1.7195
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10056-101-1,Selumetinib,1.1111,uM,3,2,280,255,588,-0.0850
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,0.3704,uM,3,2,280,664,588,1.2379
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10051-104-1,Lapatinib,5.7735,uM,3,2,280,86,588,-0.6686
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,0.1235,uM,3,2,280,534,588,0.8256
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10032-101-1,Saracatinib,0.3704,uM,3,2,280,248,588,-0.1085
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10024-101-1,NVP-TAE684,3.3333,uM,3,2,280,85,588,-0.6722
50105-3,BT-20,,,0,uM,,,0,uM,3,2,280,746,588,1.4951
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.1235,uM,3,2,280,141,588,-0.4740
