Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Timepoint,Timepoint Unit,Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Relative Growth Rate After Treatment
50057-3,SK-BR-3,10019-101-1,JW-7-24-1,0.37,uM,LJP6,72,hr,2543,4126,5578,0.7396,0.5214
50057-3,SK-BR-3,10051-104-1,Lapatinib,0.37,uM,LJP6,72,hr,2543,2186,5578,0.3919,-0.1178
50057-3,SK-BR-3,10115-102-1,LDN-193189,0.37,uM,LJP5,72,hr,2543,5986,5578,1.0731,1.1343
50057-3,SK-BR-3,10182-101-1,Linifanib,0.37,uM,LJP6,72,hr,2543,5619,5578,1.0072,1.0133
50057-3,SK-BR-3,10135-101-1,Linsitinib,0.37,uM,LJP5,72,hr,2543,5254,5578,0.9419,0.8933
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.37,uM,LJP5,72,hr,2543,1784,5578,0.3199,-0.2501
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,0.37,uM,LJP6,72,hr,2543,1404,5578,0.2517,-0.3753
50057-3,SK-BR-3,10057-102-1,MK2206,0.37,uM,LJP6,72,hr,2543,3718,5578,0.6665,0.3870
50057-3,SK-BR-3,10018-101-1,Neratinib,0.37,uM,LJP5,72,hr,2543,1519,5578,0.2724,-0.3374
50057-3,SK-BR-3,10099-101-1,Nilotinib,0.37,uM,LJP5,72,hr,2543,6352,5578,1.1387,1.2550
50057-3,SK-BR-3,10151-101-1,Nintedanib,0.37,uM,LJP6,72,hr,2543,5231,5578,0.9377,0.8856
50057-3,SK-BR-3,10061-101-1,NU7441,0.37,uM,LJP5,72,hr,2543,5232,5578,0.9379,0.8859
50057-3,SK-BR-3,10232-101-1,Dactolisib,0.37,uM,LJP5,72,hr,2543,2042,5578,0.3661,-0.1651
50057-3,SK-BR-3,10024-101-1,NVP-TAE684,0.37,uM,LJP6,72,hr,2543,5416,5578,0.9709,0.9465
50057-3,SK-BR-3,10071-101-1,Palbociclib,0.37,uM,LJP6,72,hr,2543,4243,5578,0.7606,0.5599
50057-3,SK-BR-3,10101-101-1,PD0325901,0.37,uM,LJP5,72,hr,2543,5303,5578,0.9506,0.9092
50057-3,SK-BR-3,10101-101-1,PD0325901,0.37,uM,LJP6,72,hr,2543,5238,5578,0.9390,0.8879
50057-3,SK-BR-3,10026-101-1,PD173074,0.37,uM,LJP6,72,hr,2543,5533,5578,0.9918,0.9850
50057-3,SK-BR-3,10048-101-1,PD184352,0.37,uM,LJP5,72,hr,2543,5866,5578,1.0516,1.0948
50057-3,SK-BR-3,10159-101-1,Pelitinib,0.37,uM,LJP5,72,hr,2543,1687,5578,0.3025,-0.2821
50057-3,SK-BR-3,10116-101-1,PF431396,0.37,uM,LJP5,72,hr,2543,3422,5578,0.6135,0.2896
50057-3,SK-BR-3,10112-101-1,PF477736,0.37,uM,LJP5,72,hr,2543,1575,5578,0.2824,-0.3190
50057-3,SK-BR-3,10072-101-1,PF562271,0.37,uM,LJP6,72,hr,2543,4812,5578,0.8626,0.7474
50057-3,SK-BR-3,10125-101-1,PHA-665752,0.37,uM,LJP5,72,hr,2543,5942,5578,1.0652,1.1199
50057-3,SK-BR-3,10073-101-1,PHA-793887,0.37,uM,LJP6,72,hr,2543,2348,5578,0.4210,-0.0642
50057-3,SK-BR-3,10126-101-1,PI103,0.37,uM,LJP6,72,hr,2543,3290,5578,0.5898,0.2461
50057-3,SK-BR-3,10049-101-1,PLX-4720,0.37,uM,LJP5,72,hr,2543,6025,5578,1.0801,1.1472
50057-3,SK-BR-3,10075-101-1,QL-X-138,0.37,uM,LJP6,72,hr,2543,2880,5578,0.5163,0.1110
50057-3,SK-BR-3,10077-101-1,QL-XII-47,0.37,uM,LJP6,72,hr,2543,2650,5578,0.4751,0.0353
50057-3,SK-BR-3,10480-101-1,Radicicol,0.37,uM,LJP5,72,hr,2543,2336,5578,0.4189,-0.0681
50057-3,SK-BR-3,10480-101-1,Radicicol,0.37,uM,LJP6,72,hr,2543,2200,5578,0.3945,-0.1129
50057-3,SK-BR-3,10001-101-1,Seliciclib,0.37,uM,LJP5,72,hr,2543,5645,5578,1.0120,1.0221
50057-3,SK-BR-3,10138-105-1,Ruxolitinib,0.37,uM,LJP5,72,hr,2543,5483,5578,0.9829,0.9685
50057-3,SK-BR-3,10148-101-1,XL147,0.37,uM,LJP5,72,hr,2543,5762,5578,1.0329,1.0605
50057-3,SK-BR-3,10032-101-1,Saracatinib,0.37,uM,LJP6,72,hr,2543,5274,5578,0.9454,0.8996
50057-3,SK-BR-3,10056-101-1,Selumetinib,0.37,uM,LJP6,72,hr,2543,5549,5578,0.9947,0.9903
50057-3,SK-BR-3,10052-101-1,Sirolimus,0.37,uM,LJP6,72,hr,2543,3469,5578,0.6219,0.3050
50057-3,SK-BR-3,10008-101-1,Sorafenib,0.37,uM,LJP6,72,hr,2543,5574,5578,0.9992,0.9985
50057-3,SK-BR-3,10119-101-1,SU11274,0.37,uM,LJP5,72,hr,2543,6036,5578,1.0821,1.1509
50057-3,SK-BR-3,10141-101-1,Fedratinib,0.37,uM,LJP5,72,hr,2543,5527,5578,0.9908,0.9831
50057-3,SK-BR-3,10171-101-1,TGX221,0.37,uM,LJP5,72,hr,2543,5423,5578,0.9721,0.9487
50057-3,SK-BR-3,10079-101-1,Torin1,0.37,uM,LJP6,72,hr,2543,1917,5578,0.3437,-0.2063
50057-3,SK-BR-3,10080-101-1,Torin2,0.37,uM,LJP5,72,hr,2543,1710,5578,0.3066,-0.2744
50057-3,SK-BR-3,10021-101-1,Tozasertib,0.37,uM,LJP5,72,hr,2543,1987,5578,0.3563,-0.1831
50057-3,SK-BR-3,10142-101-1,Trametinib,0.37,uM,LJP5,72,hr,2543,4010,5578,0.7189,0.4833
50057-3,SK-BR-3,10111-101-1,TWS119,0.37,uM,LJP5,72,hr,2543,6082,5578,1.0902,1.1658
50057-3,SK-BR-3,10068-101-1,Vemurafenib,0.37,uM,LJP5,72,hr,2543,5948,5578,1.0662,1.1217
50057-3,SK-BR-3,10481-101-1,Withaferin A,0.37,uM,LJP5,72,hr,2543,3576,5578,0.6410,0.3402
50057-3,SK-BR-3,10481-101-1,Withaferin A,0.37,uM,LJP6,72,hr,2543,2923,5578,0.5240,0.1252
50057-3,SK-BR-3,10064-101-1,WYE-125132,0.37,uM,LJP6,72,hr,2543,2034,5578,0.3647,-0.1676
50057-3,SK-BR-3,10084-101-1,WZ3105,0.37,uM,LJP5,72,hr,2543,1190,5578,0.2134,-0.4457
50057-3,SK-BR-3,10086-101-1,XMD11-50,0.37,uM,LJP6,72,hr,2543,4028,5578,0.7222,0.4893
50057-3,SK-BR-3,10149-102-1,Y39983,0.37,uM,LJP6,72,hr,2543,4396,5578,0.7881,0.6105
50057-3,SK-BR-3,10109-101-1,YM 201636,0.37,uM,LJP5,72,hr,2543,5792,5578,1.0383,1.0704
50057-3,SK-BR-3,10053-101-1,ZSTK474,0.37,uM,LJP6,72,hr,2543,2667,5578,0.4781,0.0408
50057-3,SK-BR-3,10133-101-1,Afatinib,1.11,uM,LJP6,72,hr,2543,1745,5578,0.3129,-0.2629
50057-3,SK-BR-3,10035-101-1,Sigma A6730,1.11,uM,LJP5,72,hr,2543,4238,5578,0.7598,0.5585
50057-3,SK-BR-3,10011-101-1,Alvocidib,1.11,uM,LJP6,72,hr,2543,911,5578,0.1633,-0.5378
50057-3,SK-BR-3,10004-101-1,AT-7519,1.11,uM,LJP6,72,hr,2543,1298,5578,0.2327,-0.4102
50057-3,SK-BR-3,10158-101-1,AZD 5438,1.11,uM,LJP6,72,hr,2543,1809,5578,0.3243,-0.2419
50057-3,SK-BR-3,10059-101-1,AZD-6482,1.11,uM,LJP5,72,hr,2543,5513,5578,0.9882,0.9784
50057-3,SK-BR-3,10006-101-1,AZD7762,1.11,uM,LJP6,72,hr,2543,1345,5578,0.2412,-0.3947
50057-3,SK-BR-3,10007-101-1,AZD8055,1.11,uM,LJP6,72,hr,2543,1906,5578,0.3417,-0.2100
50057-3,SK-BR-3,10164-101-1,AZD8330,1.11,uM,LJP5,72,hr,2543,4838,5578,0.8672,0.7560
50057-3,SK-BR-3,10067-101-1,Barasertib,1.11,uM,LJP5,72,hr,2543,2087,5578,0.3741,-0.1504
50057-3,SK-BR-3,10041-101-1,BI-2536,1.11,uM,LJP6,72,hr,2543,1439,5578,0.2580,-0.3639
50057-3,SK-BR-3,10028-102-1,BMS345541,1.11,uM,LJP6,72,hr,2543,4184,5578,0.7501,0.5406
50057-3,SK-BR-3,10132-101-1,SNS-032,1.11,uM,LJP6,72,hr,2543,1181,5578,0.2117,-0.4489
50057-3,SK-BR-3,10234-101-1,GDC-0980,1.11,uM,LJP5,72,hr,2543,1909,5578,0.3423,-0.2088
50057-3,SK-BR-3,10122-101-1,NVP-AEW541,1.11,uM,LJP5,72,hr,2543,5537,5578,0.9927,0.9865
50057-3,SK-BR-3,10046-101-1,SB590885,1.11,uM,LJP5,72,hr,2543,6185,5578,1.1087,1.1998
50057-3,SK-BR-3,10190-101-1,PIK-93,1.11,uM,LJP5,72,hr,2543,5700,5578,1.0219,1.0402
50057-3,SK-BR-3,10031-101-1,KIN001-043,1.11,uM,LJP6,72,hr,2543,4273,5578,0.7660,0.5698
50057-3,SK-BR-3,10233-101-1,Alpelisib,1.11,uM,LJP5,72,hr,2543,4334,5578,0.7769,0.5899
50057-3,SK-BR-3,10161-101-1,Luminespib,1.11,uM,LJP5,72,hr,2543,2289,5578,0.4104,-0.0837
50057-3,SK-BR-3,10045-101-1,A443654,1.11,uM,LJP6,72,hr,2543,1204,5578,0.2159,-0.4411
50057-3,SK-BR-3,10063-102-1,OSI-027,1.11,uM,LJP6,72,hr,2543,2274,5578,0.4077,-0.0886
50057-3,SK-BR-3,10087-101-1,XMD11-85h,1.11,uM,LJP6,72,hr,2543,4492,5578,0.8052,0.6420
50057-3,SK-BR-3,10017-101-1,HG-6-64-01,1.11,uM,LJP6,72,hr,2543,4412,5578,0.7910,0.6158
50057-3,SK-BR-3,10039-101-1,WH-4-025,1.11,uM,LJP5,72,hr,2543,5260,5578,0.9429,0.8951
50057-3,SK-BR-3,10082-101-1,WZ-4-145,1.11,uM,LJP6,72,hr,2543,2903,5578,0.5204,0.1185
50057-3,SK-BR-3,10091-101-1,XMD16-144,1.11,uM,LJP5,72,hr,2543,2158,5578,0.3870,-0.1268
50057-3,SK-BR-3,10177-101-1,Brivanib,1.11,uM,LJP5,72,hr,2543,5216,5578,0.9350,0.8805
50057-3,SK-BR-3,10147-101-1,Buparlisib,1.11,uM,LJP5,72,hr,2543,1453,5578,0.2605,-0.3592
50057-3,SK-BR-3,10055-101-1,BX-912,1.11,uM,LJP5,72,hr,2543,2125,5578,0.3809,-0.1379
50057-3,SK-BR-3,10120-102-1,Canertinib,1.11,uM,LJP6,72,hr,2543,1841,5578,0.3301,-0.2312
50057-3,SK-BR-3,10117-101-1,Celastrol,1.11,uM,LJP6,72,hr,2543,1758,5578,0.3152,-0.2587
50057-3,SK-BR-3,10025-101-1,CGP60474,1.11,uM,LJP5,72,hr,2543,1225,5578,0.2196,-0.4344
50057-3,SK-BR-3,10025-101-1,CGP60474,1.11,uM,LJP6,72,hr,2543,1251,5578,0.2244,-0.4256
50057-3,SK-BR-3,10180-101-1,CHIR-99021,1.11,uM,LJP6,72,hr,2543,4353,5578,0.7804,0.5963
50057-3,SK-BR-3,10010-101-1,CP724714,1.11,uM,LJP5,72,hr,2543,2800,5578,0.5019,0.0845
50057-3,SK-BR-3,10009-101-1,CP466722,1.11,uM,LJP5,72,hr,2543,5881,5578,1.0543,1.0997
50057-3,SK-BR-3,10027-101-1,Crizotinib,1.11,uM,LJP5,72,hr,2543,4743,5578,0.8503,0.7249
50057-3,SK-BR-3,10140-101-1,Momelotinib,1.11,uM,LJP5,72,hr,2543,4832,5578,0.8662,0.7540
50057-3,SK-BR-3,10020-101-1,Dasatinib,1.11,uM,LJP5,72,hr,2543,5011,5578,0.8984,0.8132
50057-3,SK-BR-3,10020-101-1,Dasatinib,1.11,uM,LJP6,72,hr,2543,4602,5578,0.8251,0.6784
50057-3,SK-BR-3,10127-101-1,Dovitinib,1.11,uM,LJP5,72,hr,2543,4209,5578,0.7545,0.5489
50057-3,SK-BR-3,10069-101-1,Enzastaurin,1.11,uM,LJP5,72,hr,2543,5864,5578,1.0513,1.0942
50057-3,SK-BR-3,10097-101-1,Erlotinib,1.11,uM,LJP5,72,hr,2543,5616,5578,1.0068,1.0125
50057-3,SK-BR-3,10157-101-1,Foretinib,1.11,uM,LJP5,72,hr,2543,2136,5578,0.3829,-0.1342
50057-3,SK-BR-3,10040-101-1,R406,1.11,uM,LJP6,72,hr,2543,5424,5578,0.9723,0.9490
50057-3,SK-BR-3,10047-101-1,Pictilisib,1.11,uM,LJP6,72,hr,2543,2194,5578,0.3934,-0.1149
50057-3,SK-BR-3,10098-101-1,Gefitinib,1.11,uM,LJP6,72,hr,2543,3564,5578,0.6390,0.3365
50057-3,SK-BR-3,10108-101-1,Geldanamycin,1.11,uM,LJP5,72,hr,2543,2371,5578,0.4250,-0.0568
50057-3,SK-BR-3,10108-101-1,Geldanamycin,1.11,uM,LJP6,72,hr,2543,2174,5578,0.3898,-0.1215
50057-3,SK-BR-3,10172-101-1,GSK1059615,1.11,uM,LJP5,72,hr,2543,2580,5578,0.4625,0.0121
50057-3,SK-BR-3,10172-101-1,GSK1059615,1.11,uM,LJP6,72,hr,2543,2143,5578,0.3842,-0.1318
50057-3,SK-BR-3,10134-101-1,GSK1904529A,1.11,uM,LJP6,72,hr,2543,5536,5578,0.9925,0.9862
50057-3,SK-BR-3,10146-101-1,Omipalisib,1.11,uM,LJP6,72,hr,2543,1289,5578,0.2312,-0.4131
50057-3,SK-BR-3,10128-101-1,GSK 690693,1.11,uM,LJP5,72,hr,2543,4188,5578,0.7507,0.5418
50057-3,SK-BR-3,10014-101-1,GW843682X,1.11,uM,LJP6,72,hr,2543,1557,5578,0.2792,-0.3248
50057-3,SK-BR-3,10015-101-1,HG-5-113-01,1.11,uM,LJP5,72,hr,2543,3242,5578,0.5812,0.2303
50057-3,SK-BR-3,10016-101-1,HG-5-88-01,1.11,uM,LJP6,72,hr,2543,4381,5578,0.7853,0.6054
50057-3,SK-BR-3,10023-103-1,Imatinib,1.11,uM,LJP6,72,hr,2543,5523,5578,0.9900,0.9817
50057-3,SK-BR-3,10100-101-1,JNK-9L,1.11,uM,LJP6,72,hr,2543,2948,5578,0.5285,0.1334
50057-3,SK-BR-3,10019-101-1,JW-7-24-1,1.11,uM,LJP6,72,hr,2543,3714,5578,0.6658,0.3857
50057-3,SK-BR-3,10051-104-1,Lapatinib,1.11,uM,LJP6,72,hr,2543,2160,5578,0.3872,-0.1263
50057-3,SK-BR-3,10115-102-1,LDN-193189,1.11,uM,LJP5,72,hr,2543,5893,5578,1.0565,1.1038
50057-3,SK-BR-3,10182-101-1,Linifanib,1.11,uM,LJP6,72,hr,2543,5508,5578,0.9874,0.9768
50057-3,SK-BR-3,10135-101-1,Linsitinib,1.11,uM,LJP5,72,hr,2543,5013,5578,0.8987,0.8137
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,1.11,uM,LJP5,72,hr,2543,1700,5578,0.3047,-0.2779
50057-3,SK-BR-3,10479-102-1,Mitoxantrone,1.11,uM,LJP6,72,hr,2543,1366,5578,0.2449,-0.3878
50057-3,SK-BR-3,10057-102-1,MK2206,1.11,uM,LJP6,72,hr,2543,3610,5578,0.6472,0.3516
50057-3,SK-BR-3,10018-101-1,Neratinib,1.11,uM,LJP5,72,hr,2543,1471,5578,0.2637,-0.3533
50057-3,SK-BR-3,10099-101-1,Nilotinib,1.11,uM,LJP5,72,hr,2543,6123,5578,1.0976,1.1793
50057-3,SK-BR-3,10151-101-1,Nintedanib,1.11,uM,LJP6,72,hr,2543,4995,5578,0.8954,0.8078
50057-3,SK-BR-3,10061-101-1,NU7441,1.11,uM,LJP5,72,hr,2543,4652,5578,0.8340,0.6949
50057-3,SK-BR-3,10232-101-1,Dactolisib,1.11,uM,LJP5,72,hr,2543,2073,5578,0.3716,-0.1550
50057-3,SK-BR-3,10024-101-1,NVP-TAE684,1.11,uM,LJP6,72,hr,2543,4800,5578,0.8605,0.7436
50057-3,SK-BR-3,10071-101-1,Palbociclib,1.11,uM,LJP6,72,hr,2543,4116,5578,0.7379,0.5183
50057-3,SK-BR-3,10101-101-1,PD0325901,1.11,uM,LJP5,72,hr,2543,4778,5578,0.8565,0.7362
50057-3,SK-BR-3,10101-101-1,PD0325901,1.11,uM,LJP6,72,hr,2543,4749,5578,0.8514,0.7269
50057-3,SK-BR-3,10026-101-1,PD173074,1.11,uM,LJP6,72,hr,2543,5565,5578,0.9977,0.9957
50057-3,SK-BR-3,10048-101-1,PD184352,1.11,uM,LJP5,72,hr,2543,5706,5578,1.0228,1.0420
50057-3,SK-BR-3,10159-101-1,Pelitinib,1.11,uM,LJP5,72,hr,2543,1697,5578,0.3043,-0.2788
50057-3,SK-BR-3,10116-101-1,PF431396,1.11,uM,LJP5,72,hr,2543,2483,5578,0.4452,-0.0197
50057-3,SK-BR-3,10112-101-1,PF477736,1.11,uM,LJP5,72,hr,2543,1519,5578,0.2723,-0.3375
50057-3,SK-BR-3,10072-101-1,PF562271,1.11,uM,LJP6,72,hr,2543,3045,5578,0.5460,0.1655
50057-3,SK-BR-3,10125-101-1,PHA-665752,1.11,uM,LJP5,72,hr,2543,5667,5578,1.0158,1.0291
50057-3,SK-BR-3,10073-101-1,PHA-793887,1.11,uM,LJP6,72,hr,2543,2231,5578,0.3999,-0.1029
50057-3,SK-BR-3,10126-101-1,PI103,1.11,uM,LJP6,72,hr,2543,2057,5578,0.3689,-0.1601
50057-3,SK-BR-3,10049-101-1,PLX-4720,1.11,uM,LJP5,72,hr,2543,6085,5578,1.0909,1.1670
50057-3,SK-BR-3,10075-101-1,QL-X-138,1.11,uM,LJP6,72,hr,2543,2704,5578,0.4847,0.0529
50057-3,SK-BR-3,10077-101-1,QL-XII-47,1.11,uM,LJP6,72,hr,2543,1965,5578,0.3522,-0.1906
50057-3,SK-BR-3,10480-101-1,Radicicol,1.11,uM,LJP5,72,hr,2543,2074,5578,0.3718,-0.1546
50057-3,SK-BR-3,10480-101-1,Radicicol,1.11,uM,LJP6,72,hr,2543,1944,5578,0.3486,-0.1973
50057-3,SK-BR-3,10001-101-1,Seliciclib,1.11,uM,LJP5,72,hr,2543,5394,5578,0.9669,0.9392
50057-3,SK-BR-3,10138-105-1,Ruxolitinib,1.11,uM,LJP5,72,hr,2543,5264,5578,0.9437,0.8964
50057-3,SK-BR-3,10148-101-1,XL147,1.11,uM,LJP5,72,hr,2543,5954,5578,1.0673,1.1237
50057-3,SK-BR-3,10032-101-1,Saracatinib,1.11,uM,LJP6,72,hr,2543,4967,5578,0.8905,0.7987
50057-3,SK-BR-3,10056-101-1,Selumetinib,1.11,uM,LJP6,72,hr,2543,5511,5578,0.9880,0.9779
50057-3,SK-BR-3,10052-101-1,Sirolimus,1.11,uM,LJP6,72,hr,2543,3505,5578,0.6284,0.3170
50057-3,SK-BR-3,10008-101-1,Sorafenib,1.11,uM,LJP6,72,hr,2543,5746,5578,1.0300,1.0551
50057-3,SK-BR-3,10119-101-1,SU11274,1.11,uM,LJP5,72,hr,2543,5770,5578,1.0343,1.0630
50057-3,SK-BR-3,10141-101-1,Fedratinib,1.11,uM,LJP5,72,hr,2543,5196,5578,0.9315,0.8741
50057-3,SK-BR-3,10171-101-1,TGX221,1.11,uM,LJP5,72,hr,2543,5742,5578,1.0293,1.0538
50057-3,SK-BR-3,10079-101-1,Torin1,1.11,uM,LJP6,72,hr,2543,1702,5578,0.3052,-0.2770
50057-3,SK-BR-3,10080-101-1,Torin2,1.11,uM,LJP5,72,hr,2543,1616,5578,0.2898,-0.3054
50057-3,SK-BR-3,10021-101-1,Tozasertib,1.11,uM,LJP5,72,hr,2543,2014,5578,0.3610,-0.1744
50057-3,SK-BR-3,10142-101-1,Trametinib,1.11,uM,LJP5,72,hr,2543,4271,5578,0.7657,0.5693
50057-3,SK-BR-3,10111-101-1,TWS119,1.11,uM,LJP5,72,hr,2543,5977,5578,1.0715,1.1315
50057-3,SK-BR-3,10068-101-1,Vemurafenib,1.11,uM,LJP5,72,hr,2543,5932,5578,1.0634,1.1165
50057-3,SK-BR-3,10481-101-1,Withaferin A,1.11,uM,LJP5,72,hr,2543,1858,5578,0.3332,-0.2256
50057-3,SK-BR-3,10481-101-1,Withaferin A,1.11,uM,LJP6,72,hr,2543,1935,5578,0.3469,-0.2005
50057-3,SK-BR-3,10064-101-1,WYE-125132,1.11,uM,LJP6,72,hr,2543,2052,5578,0.3678,-0.1619
50057-3,SK-BR-3,10084-101-1,WZ3105,1.11,uM,LJP5,72,hr,2543,1190,5578,0.2134,-0.4457
50057-3,SK-BR-3,10086-101-1,XMD11-50,1.11,uM,LJP6,72,hr,2543,3587,5578,0.6431,0.3440
50057-3,SK-BR-3,10149-102-1,Y39983,1.11,uM,LJP6,72,hr,2543,4049,5578,0.7258,0.4960
50057-3,SK-BR-3,10109-101-1,YM 201636,1.11,uM,LJP5,72,hr,2543,5427,5578,0.9728,0.9500
50057-3,SK-BR-3,10053-101-1,ZSTK474,1.11,uM,LJP6,72,hr,2543,2252,5578,0.4037,-0.0959
50057-3,SK-BR-3,10133-101-1,Afatinib,3.33,uM,LJP6,72,hr,2543,1938,5578,0.3474,-0.1995
50057-3,SK-BR-3,10035-101-1,Sigma A6730,3.33,uM,LJP5,72,hr,2543,4423,5578,0.7930,0.6195
50057-3,SK-BR-3,10011-101-1,Alvocidib,3.33,uM,LJP6,72,hr,2543,902,5578,0.1618,-0.5407
50057-3,SK-BR-3,10004-101-1,AT-7519,3.33,uM,LJP6,72,hr,2543,913,5578,0.1637,-0.5371
50057-3,SK-BR-3,10158-101-1,AZD 5438,3.33,uM,LJP6,72,hr,2543,1311,5578,0.2350,-0.4061
50057-3,SK-BR-3,10059-101-1,AZD-6482,3.33,uM,LJP5,72,hr,2543,3544,5578,0.6354,0.3299
50057-3,SK-BR-3,10006-101-1,AZD7762,3.33,uM,LJP6,72,hr,2543,1307,5578,0.2343,-0.4074
50057-3,SK-BR-3,10007-101-1,AZD8055,3.33,uM,LJP6,72,hr,2543,1791,5578,0.3212,-0.2477
50057-3,SK-BR-3,10164-101-1,AZD8330,3.33,uM,LJP5,72,hr,2543,4947,5578,0.8869,0.7921
50057-3,SK-BR-3,10067-101-1,Barasertib,3.33,uM,LJP5,72,hr,2543,2030,5578,0.3640,-0.1691
50057-3,SK-BR-3,10041-101-1,BI-2536,3.33,uM,LJP6,72,hr,2543,1481,5578,0.2655,-0.3499
50057-3,SK-BR-3,10028-102-1,BMS345541,3.33,uM,LJP6,72,hr,2543,2736,5578,0.4904,0.0634
50057-3,SK-BR-3,10132-101-1,SNS-032,3.33,uM,LJP6,72,hr,2543,1077,5578,0.1931,-0.4832
50057-3,SK-BR-3,10234-101-1,GDC-0980,3.33,uM,LJP5,72,hr,2543,1998,5578,0.3582,-0.1796
50057-3,SK-BR-3,10122-101-1,NVP-AEW541,3.33,uM,LJP5,72,hr,2543,5675,5578,1.0173,1.0317
50057-3,SK-BR-3,10046-101-1,SB590885,3.33,uM,LJP5,72,hr,2543,6154,5578,1.1031,1.1896
50057-3,SK-BR-3,10190-101-1,PIK-93,3.33,uM,LJP5,72,hr,2543,4410,5578,0.7905,0.6150
50057-3,SK-BR-3,10031-101-1,KIN001-043,3.33,uM,LJP6,72,hr,2543,4206,5578,0.7539,0.5478
50057-3,SK-BR-3,10233-101-1,Alpelisib,3.33,uM,LJP5,72,hr,2543,3337,5578,0.5982,0.2615
50057-3,SK-BR-3,10161-101-1,Luminespib,3.33,uM,LJP5,72,hr,2543,2211,5578,0.3964,-0.1094
50057-3,SK-BR-3,10045-101-1,A443654,3.33,uM,LJP6,72,hr,2543,1182,5578,0.2119,-0.4485
50057-3,SK-BR-3,10063-102-1,OSI-027,3.33,uM,LJP6,72,hr,2543,2265,5578,0.4060,-0.0917
50057-3,SK-BR-3,10087-101-1,XMD11-85h,3.33,uM,LJP6,72,hr,2543,4600,5578,0.8246,0.6777
50057-3,SK-BR-3,10017-101-1,HG-6-64-01,3.33,uM,LJP6,72,hr,2543,3312,5578,0.5937,0.2532
50057-3,SK-BR-3,10039-101-1,WH-4-025,3.33,uM,LJP5,72,hr,2543,4894,5578,0.8773,0.7745
50057-3,SK-BR-3,10082-101-1,WZ-4-145,3.33,uM,LJP6,72,hr,2543,2737,5578,0.4907,0.0640
50057-3,SK-BR-3,10091-101-1,XMD16-144,3.33,uM,LJP5,72,hr,2543,2262,5578,0.4055,-0.0926
50057-3,SK-BR-3,10177-101-1,Brivanib,3.33,uM,LJP5,72,hr,2543,5182,5578,0.9290,0.8694
50057-3,SK-BR-3,10147-101-1,Buparlisib,3.33,uM,LJP5,72,hr,2543,1281,5578,0.2297,-0.4157
50057-3,SK-BR-3,10055-101-1,BX-912,3.33,uM,LJP5,72,hr,2543,2256,5578,0.4044,-0.0947
50057-3,SK-BR-3,10120-102-1,Canertinib,3.33,uM,LJP6,72,hr,2543,1788,5578,0.3206,-0.2488
50057-3,SK-BR-3,10117-101-1,Celastrol,3.33,uM,LJP6,72,hr,2543,1514,5578,0.2715,-0.3391
50057-3,SK-BR-3,10025-101-1,CGP60474,3.33,uM,LJP5,72,hr,2543,1140,5578,0.2044,-0.4623
50057-3,SK-BR-3,10025-101-1,CGP60474,3.33,uM,LJP6,72,hr,2543,1058,5578,0.1897,-0.4894
50057-3,SK-BR-3,10180-101-1,CHIR-99021,3.33,uM,LJP6,72,hr,2543,4405,5578,0.7897,0.6134
50057-3,SK-BR-3,10010-101-1,CP724714,3.33,uM,LJP5,72,hr,2543,2493,5578,0.4469,-0.0166
50057-3,SK-BR-3,10009-101-1,CP466722,3.33,uM,LJP5,72,hr,2543,5979,5578,1.0718,1.1319
50057-3,SK-BR-3,10027-101-1,Crizotinib,3.33,uM,LJP5,72,hr,2543,3902,5578,0.6995,0.4477
50057-3,SK-BR-3,10140-101-1,Momelotinib,3.33,uM,LJP5,72,hr,2543,4339,5578,0.7779,0.5918
50057-3,SK-BR-3,10020-101-1,Dasatinib,3.33,uM,LJP5,72,hr,2543,4214,5578,0.7554,0.5505
50057-3,SK-BR-3,10020-101-1,Dasatinib,3.33,uM,LJP6,72,hr,2543,3257,5578,0.5838,0.2351
50057-3,SK-BR-3,10127-101-1,Dovitinib,3.33,uM,LJP5,72,hr,2543,3478,5578,0.6235,0.3079
50057-3,SK-BR-3,10069-101-1,Enzastaurin,3.33,uM,LJP5,72,hr,2543,5783,5578,1.0366,1.0673
50057-3,SK-BR-3,10097-101-1,Erlotinib,3.33,uM,LJP5,72,hr,2543,5607,5578,1.0052,1.0096
50057-3,SK-BR-3,10157-101-1,Foretinib,3.33,uM,LJP5,72,hr,2543,2170,5578,0.3890,-0.1229
50057-3,SK-BR-3,10040-101-1,R406,3.33,uM,LJP6,72,hr,2543,5508,5578,0.9875,0.9769
50057-3,SK-BR-3,10047-101-1,Pictilisib,3.33,uM,LJP6,72,hr,2543,2093,5578,0.3753,-0.1482
50057-3,SK-BR-3,10098-101-1,Gefitinib,3.33,uM,LJP6,72,hr,2543,3325,5578,0.5960,0.2575
50057-3,SK-BR-3,10108-101-1,Geldanamycin,3.33,uM,LJP5,72,hr,2543,1576,5578,0.2825,-0.3188
