Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Total Number of Cells (Nuclei),Number of Apoptotic Cells,Relative Viability,Mean Relative Viability,Apoptosis Fraction,Mean Apoptosis Fraction
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,72,hr,2,2743,211,0.1857,0.1908,0.0769,0.0841
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,72,hr,3,2577,224,0.1726,0.1908,0.0869,0.0841
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,0.000,uM,72,hr,1,2903,154,0.2016,0.2001,0.0530,0.0505
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,0.000,uM,72,hr,2,2825,122,0.1982,0.2001,0.0432,0.0505
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,0.000,uM,72,hr,3,2894,160,0.2005,0.2001,0.0553,0.0505
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,72,hr,1,2449,464,0.1456,0.1297,0.1895,0.1798
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,72,hr,2,2278,420,0.1363,0.1297,0.1844,0.1798
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,72,hr,3,1752,290,0.1072,0.1297,0.1655,0.1798
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,0.000,uM,72,hr,1,2267,214,0.1506,0.1492,0.0944,0.1045
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,0.000,uM,72,hr,2,2263,238,0.1485,0.1492,0.1052,0.1045
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,0.000,uM,72,hr,3,2285,260,0.1485,0.1492,0.1138,0.1045
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,72,hr,1,1996,611,0.1016,0.0866,0.3061,0.3091
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,72,hr,2,1594,450,0.0839,0.0866,0.2823,0.3091
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,72,hr,3,1534,520,0.0744,0.0866,0.3390,0.3091
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,0.000,uM,72,hr,1,17149,1786,1.1105,1.0000,0.1041,0.1052
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,0.000,uM,72,hr,2,15439,1571,1.0024,1.0000,0.1018,0.1052
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,0.000,uM,72,hr,3,13787,1514,0.8871,1.0000,0.1098,0.1052
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,72,hr,1,8664,779,0.5699,0.5149,0.0899,0.0833
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,72,hr,2,7471,599,0.4967,0.5149,0.0802,0.0833
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,72,hr,3,7185,573,0.4779,0.5149,0.0797,0.0833
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,0.000,uM,72,hr,1,7410,177,0.5228,0.5085,0.0239,0.0264
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,0.000,uM,72,hr,2,7304,215,0.5124,0.5085,0.0294,0.0264
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,0.000,uM,72,hr,3,6963,180,0.4903,0.5085,0.0259,0.0264
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,72,hr,1,4645,211,0.3205,0.2971,0.0454,0.0480
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,72,hr,2,4119,181,0.2846,0.2971,0.0439,0.0480
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,72,hr,3,4187,229,0.2861,0.2971,0.0547,0.0480
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,0.000,uM,72,hr,1,4295,145,0.3000,0.3027,0.0338,0.0319
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,0.000,uM,72,hr,2,4409,152,0.3077,0.3027,0.0345,0.0319
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,0.000,uM,72,hr,3,4274,117,0.3005,0.3027,0.0274,0.0319
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,72,hr,1,2938,245,0.1947,0.1801,0.0834,0.0950
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,72,hr,2,2781,281,0.1807,0.1801,0.1010,0.0950
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,72,hr,3,2535,255,0.1648,0.1801,0.1006,0.0950
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,0.000,uM,72,hr,1,2818,143,0.1934,0.2025,0.0507,0.0473
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,0.000,uM,72,hr,2,2935,165,0.2002,0.2025,0.0562,0.0473
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,0.000,uM,72,hr,3,3066,107,0.2139,0.2025,0.0349,0.0473
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,72,hr,1,2247,437,0.1308,0.1218,0.1945,0.1892
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,72,hr,2,2175,439,0.1255,0.1218,0.2018,0.1892
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,72,hr,3,1822,312,0.1091,0.1218,0.1712,0.1892
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,0.000,uM,72,hr,1,2262,163,0.1517,0.1530,0.0721,0.0928
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,0.000,uM,72,hr,2,2319,226,0.1513,0.1530,0.0975,0.0928
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,0.000,uM,72,hr,3,2422,264,0.1560,0.1530,0.1090,0.0928
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,72,hr,1,2097,686,0.1020,0.0884,0.3271,0.3475
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,72,hr,2,1858,649,0.0874,0.0884,0.3493,0.3475
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,72,hr,3,1653,605,0.0758,0.0884,0.3660,0.3475
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,0.000,uM,72,hr,1,3788,589,0.9711,1.0000,0.1555,0.1585
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,0.000,uM,72,hr,2,3899,617,0.9963,1.0000,0.1582,0.1585
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,0.000,uM,72,hr,3,4059,657,1.0327,1.0000,0.1619,0.1585
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,72,hr,1,1181,405,0.2356,0.1822,0.3429,0.4375
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,72,hr,2,904,415,0.1484,0.1822,0.4591,0.4375
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,72,hr,3,1095,559,0.1627,0.1822,0.5105,0.4375
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,0.000,uM,72,hr,1,2066,224,0.5591,0.6614,0.1084,0.0980
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,0.000,uM,72,hr,2,2567,249,0.7036,0.6614,0.0970,0.0980
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,0.000,uM,72,hr,3,2608,231,0.7215,0.6614,0.0886,0.0980
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,1.000,uM,72,hr,1,1296,492,0.2441,0.2165,0.3796,0.3868
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,1.000,uM,72,hr,2,1199,452,0.2268,0.2165,0.3770,0.3868
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,1.000,uM,72,hr,3,988,399,0.1788,0.2165,0.4038,0.3868
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,0.000,uM,72,hr,1,1209,207,0.3042,0.3967,0.1712,0.1575
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,0.000,uM,72,hr,2,1604,240,0.4140,0.3967,0.1496,0.1575
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,0.000,uM,72,hr,3,1833,278,0.4720,0.3967,0.1517,0.1575
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,1.000,uM,72,hr,1,1326,956,0.1123,0.0899,0.7210,0.7359
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,1.000,uM,72,hr,2,1110,848,0.0795,0.0899,0.7640,0.7359
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,1.000,uM,72,hr,3,923,667,0.0777,0.0899,0.7226,0.7359
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,0.000,uM,72,hr,1,856,414,0.1342,0.2031,0.4836,0.4582
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,0.000,uM,72,hr,2,1215,551,0.2016,0.2031,0.4535,0.4582
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,0.000,uM,72,hr,3,1602,701,0.2735,0.2031,0.4376,0.4582
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,1.000,uM,72,hr,1,1542,1339,0.0616,0.0535,0.8684,0.8621
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,1.000,uM,72,hr,2,1300,1091,0.0634,0.0535,0.8392,0.8621
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,1.000,uM,72,hr,3,964,847,0.0355,0.0535,0.8786,0.8621
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,0.000,uM,72,hr,1,972,720,0.0765,0.0787,0.7407,0.7868
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,0.000,uM,72,hr,2,1300,1033,0.0810,0.0787,0.7946,0.7868
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,0.000,uM,72,hr,3,1480,1221,0.0786,0.0787,0.8250,0.7868
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,1.000,uM,72,hr,1,1645,1369,0.0838,0.0609,0.8322,0.8549
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,1.000,uM,72,hr,2,1419,1238,0.0549,0.0609,0.8724,0.8549
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,1.000,uM,72,hr,3,1037,892,0.0440,0.0609,0.8602,0.8549
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,0.000,uM,72,hr,1,5226,752,1.0265,1.0000,0.1439,0.1617
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,0.000,uM,72,hr,2,5110,908,0.9641,1.0000,0.1777,0.1617
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,0.000,uM,72,hr,3,5258,859,1.0093,1.0000,0.1634,0.1617
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,72,hr,1,952,361,0.1356,0.1295,0.3792,0.3690
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,72,hr,2,902,333,0.1306,0.1295,0.3692,0.3690
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,72,hr,3,831,298,0.1223,0.1295,0.3586,0.3690
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,0.000,uM,72,hr,1,2427,221,0.5062,0.6308,0.0911,0.0859
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,0.000,uM,72,hr,2,3184,287,0.6647,0.6308,0.0901,0.0859
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,0.000,uM,72,hr,3,3406,261,0.7216,0.6308,0.0766,0.0859
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,72,hr,1,1022,388,0.1455,0.1426,0.3796,0.3974
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,72,hr,2,1114,477,0.1462,0.1426,0.4282,0.3974
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,72,hr,3,963,370,0.1361,0.1426,0.3842,0.3974
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,0.000,uM,72,hr,1,1829,284,0.3545,0.4308,0.1553,0.1538
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,0.000,uM,72,hr,2,2262,333,0.4426,0.4308,0.1472,0.1538
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,0.000,uM,72,hr,3,2567,408,0.4954,0.4308,0.1589,0.1538
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,72,hr,1,1176,674,0.1152,0.1069,0.5731,0.5774
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,72,hr,2,1168,658,0.1170,0.1069,0.5634,0.5774
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,72,hr,3,955,569,0.0886,0.1069,0.5958,0.5774
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,0.000,uM,72,hr,1,1269,484,0.1801,0.2144,0.3814,0.4251
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,0.000,uM,72,hr,2,1665,769,0.2056,0.2144,0.4619,0.4251
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,0.000,uM,72,hr,3,1975,853,0.2574,0.2144,0.4319,0.4251
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,72,hr,1,1214,870,0.0789,0.0829,0.7166,0.6809
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,72,hr,2,1194,791,0.0925,0.0829,0.6625,0.6809
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,72,hr,3,1002,665,0.0773,0.0829,0.6637,0.6809
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,0.000,uM,72,hr,1,1319,1064,0.0585,0.0685,0.8067,0.8137
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,0.000,uM,72,hr,2,1761,1456,0.0700,0.0685,0.8268,0.8137
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,0.000,uM,72,hr,3,1747,1411,0.0771,0.0685,0.8077,0.8137
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,72,hr,1,1468,1062,0.0932,0.0767,0.7234,0.7291
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,72,hr,2,1263,917,0.0794,0.0767,0.7260,0.7291
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,72,hr,3,957,706,0.0576,0.0767,0.7377,0.7291
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,0.000,uM,72,hr,1,4091,574,1.0752,1.0000,0.1403,0.1538
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,0.000,uM,72,hr,2,3972,664,1.0113,1.0000,0.1672,0.1538
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,0.000,uM,72,hr,3,3532,544,0.9135,1.0000,0.1540,0.1538
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,72,hr,1,2930,418,0.7680,0.7140,0.1427,0.1213
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,72,hr,2,2606,307,0.7028,0.7140,0.1178,0.1213
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,72,hr,3,2448,253,0.6710,0.7140,0.1033,0.1213
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,0.000,uM,72,hr,1,1983,218,0.5396,0.6326,0.1099,0.0972
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,0.000,uM,72,hr,2,2450,214,0.6836,0.6326,0.0873,0.0972
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,0.000,uM,72,hr,3,2437,230,0.6747,0.6326,0.0944,0.0972
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,72,hr,1,1641,262,0.4216,0.4036,0.1597,0.1326
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,72,hr,2,1463,181,0.3919,0.4036,0.1237,0.1326
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,72,hr,3,1468,168,0.3974,0.4036,0.1144,0.1326
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,0.000,uM,72,hr,1,1226,264,0.2941,0.3611,0.2153,0.2025
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,0.000,uM,72,hr,2,1390,325,0.3256,0.3611,0.2338,0.2025
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,0.000,uM,72,hr,3,1801,285,0.4635,0.3611,0.1582,0.2025
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,72,hr,1,1380,561,0.2504,0.2016,0.4065,0.4572
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,72,hr,2,1241,591,0.1987,0.2016,0.4762,0.4572
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,72,hr,3,996,487,0.1556,0.2016,0.4890,0.4572
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,0.000,uM,72,hr,1,916,420,0.1516,0.1880,0.4585,0.4335
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,0.000,uM,72,hr,2,975,407,0.1736,0.1880,0.4174,0.4335
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,0.000,uM,72,hr,3,1357,576,0.2388,0.1880,0.4245,0.4335
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,72,hr,1,1359,1020,0.1036,0.0928,0.7506,0.7455
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,72,hr,2,1193,888,0.0932,0.0928,0.7443,0.7455
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,72,hr,3,1033,766,0.0816,0.0928,0.7415,0.7455
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,0.000,uM,72,hr,1,964,728,0.0721,0.0624,0.7552,0.8148
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,0.000,uM,72,hr,2,1042,874,0.0514,0.0624,0.8388,0.8148
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,0.000,uM,72,hr,3,1391,1183,0.0636,0.0624,0.8505,0.8148
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,72,hr,1,1635,1328,0.0939,0.0728,0.8122,0.8214
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,72,hr,2,1336,1087,0.0761,0.0728,0.8136,0.8214
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,72,hr,3,977,819,0.0483,0.0728,0.8383,0.8214
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,0.000,uM,72,hr,1,4904,354,1.0515,1.0000,0.0722,0.0758
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,0.000,uM,72,hr,2,4681,376,0.9948,1.0000,0.0803,0.0758
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,0.000,uM,72,hr,3,4461,334,0.9537,1.0000,0.0749,0.0758
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,72,hr,1,2377,208,0.5012,0.4251,0.0875,0.1050
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,72,hr,2,1900,209,0.3908,0.4251,0.1100,0.1050
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,72,hr,3,1880,221,0.3834,0.4251,0.1176,0.1050
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,0.000,uM,72,hr,1,2249,179,0.4784,0.4925,0.0796,0.0680
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,0.000,uM,72,hr,2,2385,147,0.5172,0.4925,0.0616,0.0680
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,0.000,uM,72,hr,3,2226,140,0.4821,0.4925,0.0629,0.0680
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,72,hr,1,1462,335,0.2604,0.2376,0.2291,0.2597
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,72,hr,2,1408,372,0.2394,0.2376,0.2642,0.2597
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,72,hr,3,1291,369,0.2131,0.2376,0.2858,0.2597
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,0.000,uM,72,hr,1,1406,245,0.2683,0.2995,0.1743,0.1786
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,0.000,uM,72,hr,2,1680,328,0.3124,0.2995,0.1952,0.1786
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,0.000,uM,72,hr,3,1649,274,0.3177,0.2995,0.1662,0.1786
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,72,hr,1,1276,733,0.1255,0.1085,0.5745,0.5981
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,72,hr,2,1178,702,0.1100,0.1085,0.5959,0.5981
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,72,hr,3,1034,645,0.0899,0.1085,0.6238,0.5981
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,0.000,uM,72,hr,1,1055,482,0.1324,0.1445,0.4569,0.4584
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,0.000,uM,72,hr,2,1148,502,0.1493,0.1445,0.4373,0.4584
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,0.000,uM,72,hr,3,1266,609,0.1518,0.1445,0.4810,0.4584
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,72,hr,1,1426,1073,0.0816,0.0720,0.7525,0.7523
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,72,hr,2,1278,957,0.0742,0.0720,0.7488,0.7523
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,72,hr,3,1068,807,0.0603,0.0720,0.7556,0.7523
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,0.000,uM,72,hr,1,1039,854,0.0428,0.0449,0.8219,0.8382
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,0.000,uM,72,hr,2,1213,1019,0.0448,0.0449,0.8401,0.8382
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,0.000,uM,72,hr,3,1385,1181,0.0471,0.0449,0.8527,0.8382
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,72,hr,1,1460,1042,0.0966,0.0871,0.7137,0.7176
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,72,hr,2,1381,996,0.0890,0.0871,0.7212,0.7176
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,72,hr,3,1163,835,0.0758,0.0871,0.7180,0.7176
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,0.000,uM,72,hr,1,3640,233,1.0453,1.0000,0.0640,0.0538
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,0.000,uM,72,hr,2,3366,157,0.9846,1.0000,0.0466,0.0538
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,0.000,uM,72,hr,3,3331,169,0.9701,1.0000,0.0507,0.0538
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,72,hr,1,2536,154,0.7308,0.6798,0.0607,0.0674
