Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Molecule 3 HMS LINCS ID,Small Molecule 3 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol 3 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Total Number of Cells (Nuclei),Number of Apoptotic Cells,Relative Viability,Mean Relative Viability,Apoptosis Fraction,Mean Apoptosis Fraction
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,0.0000,uM,72,hr,1,3791,751,0.8609,1.0000,0.1981,0.1901
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,0.0000,uM,72,hr,2,4332,849,0.9863,1.0000,0.1960,0.1901
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,0.0000,uM,72,hr,3,4941,870,1.1528,1.0000,0.1761,0.1901
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,1.0000,uM,72,hr,1,3823,609,0.9101,0.7777,0.1593,0.1530
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,1.0000,uM,72,hr,2,3051,459,0.7340,0.7777,0.1504,0.1530
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,1.0000,uM,72,hr,3,2860,427,0.6890,0.7777,0.1493,0.1530
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,0.0000,uM,72,hr,1,790,498,0.0827,0.1055,0.6304,0.6324
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,0.0000,uM,72,hr,2,1170,760,0.1161,0.1055,0.6496,0.6324
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,0.0000,uM,72,hr,3,1087,671,0.1178,0.1055,0.6173,0.6324
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,1.0000,uM,72,hr,1,1203,1091,0.0317,0.0277,0.9069,0.9032
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,1.0000,uM,72,hr,2,1013,924,0.0252,0.0277,0.9121,0.9032
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,1.0000,uM,72,hr,3,841,749,0.0261,0.0277,0.8906,0.9032
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.3160,0.0316,0.0000,uM,72,hr,1,789,567,0.0629,0.0734,0.7186,0.6990
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.3160,0.0316,0.0000,uM,72,hr,2,771,530,0.0682,0.0734,0.6874,0.6990
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.3160,0.0316,0.0000,uM,72,hr,3,1019,704,0.0892,0.0734,0.6909,0.6990
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.3160,0.0316,1.0000,uM,72,hr,1,1003,953,0.0142,0.0166,0.9501,0.9313
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.3160,0.0316,1.0000,uM,72,hr,2,914,861,0.0150,0.0166,0.9420,0.9313
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.3160,0.0316,1.0000,uM,72,hr,3,742,669,0.0207,0.0166,0.9016,0.9313
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,1.0000,0.1000,0.0000,uM,72,hr,1,635,476,0.0450,0.0452,0.7496,0.7587
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,1.0000,0.1000,0.0000,uM,72,hr,2,659,510,0.0422,0.0452,0.7739,0.7587
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,1.0000,0.1000,0.0000,uM,72,hr,3,691,520,0.0484,0.0452,0.7525,0.7587
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,1.0000,0.1000,1.0000,uM,72,hr,1,761,715,0.0130,0.0126,0.9396,0.9372
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,1.0000,0.1000,1.0000,uM,72,hr,2,700,648,0.0147,0.0126,0.9257,0.9372
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,1.0000,0.1000,1.0000,uM,72,hr,3,653,618,0.0099,0.0126,0.9464,0.9372
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,3.1600,0.3160,0.0000,uM,72,hr,1,622,530,0.0261,0.0176,0.8521,0.8960
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,3.1600,0.3160,0.0000,uM,72,hr,2,573,522,0.0144,0.0176,0.9110,0.8960
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,3.1600,0.3160,0.0000,uM,72,hr,3,572,529,0.0122,0.0176,0.9248,0.8960
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,3.1600,0.3160,1.0000,uM,72,hr,1,506,483,0.0065,0.0086,0.9545,0.9481
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,3.1600,0.3160,1.0000,uM,72,hr,2,615,570,0.0127,0.0086,0.9268,0.9481
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,3.1600,0.3160,1.0000,uM,72,hr,3,620,597,0.0065,0.0086,0.9629,0.9481
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.0000,0.0000,0.0000,uM,72,hr,1,3913,395,0.8633,1.0000,0.1009,0.0991
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.0000,0.0000,0.0000,uM,72,hr,2,4598,457,1.0162,1.0000,0.0994,0.0991
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.0000,0.0000,0.0000,uM,72,hr,3,5057,491,1.1205,1.0000,0.0971,0.0991
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.0000,0.0000,1.0000,uM,72,hr,1,2817,383,0.5973,0.4915,0.1360,0.1414
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.0000,0.0000,1.0000,uM,72,hr,2,2236,315,0.4714,0.4915,0.1409,0.1414
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.0000,0.0000,1.0000,uM,72,hr,3,1940,286,0.4059,0.4915,0.1474,0.1414
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.1000,0.0100,0.0000,uM,72,hr,1,1003,599,0.0991,0.1160,0.5972,0.5655
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.1000,0.0100,0.0000,uM,72,hr,2,1155,659,0.1217,0.1160,0.5706,0.5655
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.1000,0.0100,0.0000,uM,72,hr,3,1099,581,0.1271,0.1160,0.5287,0.5655
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.1000,0.0100,1.0000,uM,72,hr,1,1284,1116,0.0412,0.0438,0.8692,0.8476
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.1000,0.0100,1.0000,uM,72,hr,2,1189,951,0.0584,0.0438,0.7998,0.8476
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.1000,0.0100,1.0000,uM,72,hr,3,1031,901,0.0319,0.0438,0.8739,0.8476
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.3160,0.0316,0.0000,uM,72,hr,1,1126,792,0.0820,0.0892,0.7034,0.6598
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.3160,0.0316,0.0000,uM,72,hr,2,986,597,0.0955,0.0892,0.6055,0.6598
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.3160,0.0316,0.0000,uM,72,hr,3,1114,747,0.0901,0.0892,0.6706,0.6598
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.3160,0.0316,1.0000,uM,72,hr,1,1104,933,0.0420,0.0411,0.8451,0.8294
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.3160,0.0316,1.0000,uM,72,hr,2,1075,933,0.0348,0.0411,0.8679,0.8294
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,0.3160,0.0316,1.0000,uM,72,hr,3,841,652,0.0464,0.0411,0.7753,0.8294
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,1.0000,0.1000,0.0000,uM,72,hr,1,919,635,0.0697,0.0658,0.6910,0.6842
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,1.0000,0.1000,0.0000,uM,72,hr,2,799,557,0.0594,0.0658,0.6971,0.6842
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,1.0000,0.1000,0.0000,uM,72,hr,3,829,551,0.0682,0.0658,0.6647,0.6842
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,1.0000,0.1000,1.0000,uM,72,hr,1,903,750,0.0375,0.0356,0.8306,0.8419
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,1.0000,0.1000,1.0000,uM,72,hr,2,905,762,0.0351,0.0356,0.8420,0.8419
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,1.0000,0.1000,1.0000,uM,72,hr,3,946,807,0.0341,0.0356,0.8531,0.8419
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,3.1600,0.3160,0.0000,uM,72,hr,1,830,691,0.0341,0.0282,0.8325,0.8552
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,3.1600,0.3160,0.0000,uM,72,hr,2,760,668,0.0226,0.0282,0.8789,0.8552
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,3.1600,0.3160,0.0000,uM,72,hr,3,781,667,0.0280,0.0282,0.8540,0.8552
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,3.1600,0.3160,1.0000,uM,72,hr,1,761,664,0.0238,0.0332,0.8725,0.8226
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,3.1600,0.3160,1.0000,uM,72,hr,2,802,672,0.0319,0.0332,0.8379,0.8226
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10331-101-1,I-BET151,3.1600,0.3160,1.0000,uM,72,hr,3,738,559,0.0439,0.0332,0.7575,0.8226
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.0000,0.0000,0.0000,uM,72,hr,1,3564,185,0.9687,1.0000,0.0519,0.0570
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.0000,0.0000,0.0000,uM,72,hr,2,3824,234,1.0291,1.0000,0.0612,0.0570
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.0000,0.0000,0.0000,uM,72,hr,3,3711,215,1.0022,1.0000,0.0579,0.0570
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.0000,0.0000,1.0000,uM,72,hr,1,2490,221,0.6505,0.6307,0.0888,0.0825
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.0000,0.0000,1.0000,uM,72,hr,2,2431,184,0.6441,0.6307,0.0757,0.0825
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.0000,0.0000,1.0000,uM,72,hr,3,2273,189,0.5974,0.6307,0.0832,0.0825
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.1000,0.0100,0.0000,uM,72,hr,1,1834,447,0.3976,0.4192,0.2437,0.2367
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.1000,0.0100,0.0000,uM,72,hr,2,2021,446,0.4515,0.4192,0.2207,0.2367
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.1000,0.0100,0.0000,uM,72,hr,3,1889,464,0.4085,0.4192,0.2456,0.2367
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.1000,0.0100,1.0000,uM,72,hr,1,1215,837,0.1084,0.1000,0.6889,0.6967
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.1000,0.0100,1.0000,uM,72,hr,2,1213,834,0.1086,0.1000,0.6876,0.6967
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.1000,0.0100,1.0000,uM,72,hr,3,1013,723,0.0831,0.1000,0.7137,0.6967
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.3160,0.0316,0.0000,uM,72,hr,1,1679,452,0.3517,0.3470,0.2692,0.2781
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.3160,0.0316,0.0000,uM,72,hr,2,1650,476,0.3366,0.3470,0.2885,0.2781
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.3160,0.0316,0.0000,uM,72,hr,3,1700,470,0.3526,0.3470,0.2765,0.2781
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.3160,0.0316,1.0000,uM,72,hr,1,994,715,0.0800,0.0771,0.7193,0.7216
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.3160,0.0316,1.0000,uM,72,hr,2,975,736,0.0685,0.0771,0.7549,0.7216
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,0.3160,0.0316,1.0000,uM,72,hr,3,934,645,0.0828,0.0771,0.6906,0.7216
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,1.0000,0.1000,0.0000,uM,72,hr,1,1493,501,0.2844,0.2945,0.3356,0.3359
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,1.0000,0.1000,0.0000,uM,72,hr,2,1521,489,0.2958,0.2945,0.3215,0.3359
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,1.0000,0.1000,0.0000,uM,72,hr,3,1629,571,0.3033,0.2945,0.3505,0.3359
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,1.0000,0.1000,1.0000,uM,72,hr,1,1012,808,0.0585,0.0595,0.7984,0.7824
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,1.0000,0.1000,1.0000,uM,72,hr,2,913,707,0.0591,0.0595,0.7744,0.7824
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,1.0000,0.1000,1.0000,uM,72,hr,3,944,731,0.0611,0.0595,0.7744,0.7824
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,3.1600,0.3160,0.0000,uM,72,hr,1,1356,667,0.1975,0.1988,0.4919,0.4946
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,3.1600,0.3160,0.0000,uM,72,hr,2,1386,670,0.2053,0.1988,0.4834,0.4946
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,3.1600,0.3160,0.0000,uM,72,hr,3,1373,698,0.1935,0.1988,0.5084,0.4946
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,3.1600,0.3160,1.0000,uM,72,hr,1,909,744,0.0473,0.0511,0.8185,0.8071
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,3.1600,0.3160,1.0000,uM,72,hr,2,967,770,0.0565,0.0511,0.7963,0.8071
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10328-101-1,(+)-JQ1,3.1600,0.3160,1.0000,uM,72,hr,3,894,721,0.0496,0.0511,0.8065,0.8071
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.0000,0.0000,0.0000,uM,72,hr,1,3696,192,1.0244,1.0000,0.0519,0.0594
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.0000,0.0000,0.0000,uM,72,hr,2,3441,211,0.9443,1.0000,0.0613,0.0594
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.0000,0.0000,0.0000,uM,72,hr,3,3773,245,1.0314,1.0000,0.0649,0.0594
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.0000,0.0000,1.0000,uM,72,hr,1,1768,214,0.4543,0.4681,0.1210,0.0978
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.0000,0.0000,1.0000,uM,72,hr,2,1824,165,0.4850,0.4681,0.0905,0.0978
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.0000,0.0000,1.0000,uM,72,hr,3,1733,142,0.4651,0.4681,0.0819,0.0978
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.1000,0.0100,0.0000,uM,72,hr,1,1991,518,0.4306,0.4346,0.2602,0.2416
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.1000,0.0100,0.0000,uM,72,hr,2,1998,469,0.4470,0.4346,0.2347,0.2416
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.1000,0.0100,0.0000,uM,72,hr,3,1893,435,0.4262,0.4346,0.2298,0.2416
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.1000,0.0100,1.0000,uM,72,hr,1,1048,427,0.1815,0.1762,0.4074,0.3974
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.1000,0.0100,1.0000,uM,72,hr,2,1046,423,0.1821,0.1762,0.4044,0.3974
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.1000,0.0100,1.0000,uM,72,hr,3,910,346,0.1649,0.1762,0.3802,0.3974
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.3160,0.0316,0.0000,uM,72,hr,1,1691,554,0.3324,0.3393,0.3276,0.3184
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.3160,0.0316,0.0000,uM,72,hr,2,1659,510,0.3359,0.3393,0.3074,0.3184
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.3160,0.0316,0.0000,uM,72,hr,3,1759,563,0.3496,0.3393,0.3201,0.3184
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.3160,0.0316,1.0000,uM,72,hr,1,722,289,0.1266,0.1313,0.4003,0.4367
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.3160,0.0316,1.0000,uM,72,hr,2,839,376,0.1354,0.1313,0.4482,0.4367
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,0.3160,0.0316,1.0000,uM,72,hr,3,838,387,0.1318,0.1313,0.4618,0.4367
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,1.0000,0.1000,0.0000,uM,72,hr,1,1709,621,0.3181,0.3255,0.3634,0.3464
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,1.0000,0.1000,0.0000,uM,72,hr,2,1678,577,0.3219,0.3255,0.3439,0.3464
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,1.0000,0.1000,0.0000,uM,72,hr,3,1723,572,0.3365,0.3255,0.3320,0.3464
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,1.0000,0.1000,1.0000,uM,72,hr,1,753,383,0.1082,0.1223,0.5086,0.4835
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,1.0000,0.1000,1.0000,uM,72,hr,2,838,403,0.1272,0.1223,0.4809,0.4835
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,1.0000,0.1000,1.0000,uM,72,hr,3,835,385,0.1316,0.1223,0.4611,0.4835
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,3.1600,0.3160,0.0000,uM,72,hr,1,1395,752,0.1880,0.1808,0.5391,0.5357
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,3.1600,0.3160,0.0000,uM,72,hr,2,1290,683,0.1775,0.1808,0.5295,0.5357
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,3.1600,0.3160,0.0000,uM,72,hr,3,1311,706,0.1769,0.1808,0.5385,0.5357
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,3.1600,0.3160,1.0000,uM,72,hr,1,693,390,0.0886,0.0918,0.5628,0.5675
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,3.1600,0.3160,1.0000,uM,72,hr,2,761,430,0.0968,0.0918,0.5650,0.5675
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10310-101-1,Belinostat,3.1600,0.3160,1.0000,uM,72,hr,3,724,416,0.0900,0.0918,0.5746,0.5675
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,0.0000,uM,72,hr,1,3652,225,1.0019,1.0000,0.0616,0.0597
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,0.0000,uM,72,hr,2,3643,214,1.0025,1.0000,0.0587,0.0597
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,0.0000,uM,72,hr,3,3617,212,0.9955,1.0000,0.0586,0.0597
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,1.0000,uM,72,hr,1,3137,190,0.8616,0.8640,0.0606,0.0525
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,1.0000,uM,72,hr,2,3247,152,0.9049,0.8640,0.0468,0.0525
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.0000,0.0000,1.0000,uM,72,hr,3,2972,149,0.8254,0.8640,0.0501,0.0525
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,0.0000,uM,72,hr,1,1926,470,0.4257,0.4443,0.2440,0.2238
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,0.0000,uM,72,hr,2,1996,430,0.4579,0.4443,0.2154,0.2238
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,0.0000,uM,72,hr,3,1950,413,0.4494,0.4443,0.2118,0.2238
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,1.0000,uM,72,hr,1,1432,947,0.1418,0.1368,0.6613,0.6352
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,1.0000,uM,72,hr,2,1284,828,0.1333,0.1368,0.6449,0.6352
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.1000,0.0100,1.0000,uM,72,hr,3,1156,693,0.1354,0.1368,0.5995,0.6352
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.3160,0.0316,0.0000,uM,72,hr,1,1937,559,0.4029,0.3800,0.2886,0.2843
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.3160,0.0316,0.0000,uM,72,hr,2,1729,486,0.3634,0.3800,0.2811,0.2843
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10330-101-1,I-BET,0.3160,0.0316,0.0000,uM,72,hr,3,1783,505,0.3736,0.3800,0.2832,0.2843
