Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Primary Antibody (488) HMS LINCS ID,Primary Antibody (488) Name,Secondary Antibody (488) HMS LINCS ID,Secondary Antibody (488) Name,Protein Detected (488) HMS LINCS ID,Protein Detected (488) Name,Mean Fluorescence Intensity (488),Primary Antibody (647) HMS LINCS ID,Primary Antibody (647) Name,Secondary Antibody (647) HMS LINCS ID,Secondary Antibody (647) Name,Protein 1 Detected (647) HMS LINCS ID,Protein 1 Detected (647) Name,Protein 2 Detected (647) HMS LINCS ID,Protein 2 Detected (647) Name,Protein 3 Detected (647) HMS LINCS ID,Protein 3 Detected (647) Name,Protein 4 Detected (647) HMS LINCS ID,Protein 4 Detected (647) Name,Mean Fluorescence Intensity (647),Plate Name,Plate Well
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,17.89,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,2160.41,WM115-P3,C10
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,3.160,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2.89,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1658.33,WM115-P3,C11
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,318.12,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,640.72,WM115-P3,C2
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.100,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,221.85,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,929.98,WM115-P3,C3
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.316,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,152.52,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1249.68,WM115-P3,C4
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,74.57,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1577.58,WM115-P3,C5
50567-3,WM-115,10068-101-1,Vemurafenib,,,3.160,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,13.63,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1481.80,WM115-P3,C6
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,30.45,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,2109.94,WM115-P3,C7
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.100,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,60.13,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,2045.24,WM115-P3,C8
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,65.07,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,2077.24,WM115-P3,C9
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,34.81,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1187.71,WM115-P3,D10
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,5.32,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,843.16,WM115-P3,D11
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,160.34,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,908.82,WM115-P3,D2
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,132.65,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,870.13,WM115-P3,D3
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,92.49,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,771.16,WM115-P3,D4
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,15.84,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,703.59,WM115-P3,D5
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-37.79,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,665.16,WM115-P3,D6
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,93.10,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,916.16,WM115-P3,D7
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,111.23,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,968.59,WM115-P3,D8
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,75.31,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1036.92,WM115-P3,D9
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,30.80,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1167.95,WM115-P3,E10
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-12.46,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,896.89,WM115-P3,E11
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,125.00,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,854.12,WM115-P3,E2
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,112.69,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,869.14,WM115-P3,E3
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,72.12,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,770.43,WM115-P3,E4
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,32.44,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,724.88,WM115-P3,E5
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,11.76,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,666.72,WM115-P3,E6
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,111.82,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,866.72,WM115-P3,E7
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,107.98,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,918.12,WM115-P3,E8
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,51.30,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1033.29,WM115-P3,E9
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1.36,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,979.07,WM115-P3,F10
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-20.88,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,797.93,WM115-P3,F11
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,200.27,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1110.47,WM115-P3,F2
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,144.54,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,976.08,WM115-P3,F3
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,89.66,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1051.66,WM115-P3,F4
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,58.66,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1134.19,WM115-P3,F5
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,26.07,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1001.54,WM115-P3,F6
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,95.38,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,988.48,WM115-P3,F7
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,127.05,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,907.83,WM115-P3,F8
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,36.75,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,890.13,WM115-P3,F9
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,21.85,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1033.43,WM115-P3,G10
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-27.37,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,768.94,WM115-P3,G11
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,155.02,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1073.92,WM115-P3,G2
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,133.91,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,998.17,WM115-P3,G3
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,72.41,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1028.41,WM115-P3,G4
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,100.21,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1075.48,WM115-P3,G5
50567-3,WM-115,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,90.47,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,1018.11,WM115-P3,G6
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,174.82,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,979.89,WM115-P3,G7
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,192.89,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,913.19,WM115-P3,G8
50567-3,WM-115,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,65.90,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,968.88,WM115-P3,G9
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,14.28,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,391.41,WM115-P4,B10
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,3.160,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-39.46,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,280.80,WM115-P4,B11
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,318.99,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,1558.93,WM115-P4,B2
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.100,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,206.55,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,1090.63,WM115-P4,B3
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.316,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,139.99,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,561.20,WM115-P4,B4
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,102.48,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,337.63,WM115-P4,B5
50567-3,WM-115,10068-101-1,Vemurafenib,,,3.160,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,104.85,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,290.79,WM115-P4,B6
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,105.75,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,465.18,WM115-P4,B7
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.100,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,83.65,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,457.37,WM115-P4,B8
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,41.50,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,392.73,WM115-P4,B9
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,21.21,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,406.64,WM115-P4,C10
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,3.160,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-30.47,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,272.96,WM115-P4,C11
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,323.68,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,1577.51,WM115-P4,C2
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.100,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,232.70,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,1064.13,WM115-P4,C3
50567-3,WM-115,10068-101-1,Vemurafenib,,,0.316,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,123.71,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,572.25,WM115-P4,C4
50567-3,WM-115,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,52.34,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,378.59,WM115-P4,C5
50567-3,WM-115,10068-101-1,Vemurafenib,,,3.160,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,21.07,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,291.78,WM115-P4,C6
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,26.63,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,460.08,WM115-P4,C7
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.100,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,57.99,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,439.48,WM115-P4,C8
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,56.08,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,441.56,WM115-P4,C9
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,31.10,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,411.85,WM115-P4,D10
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-12.69,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,288.70,WM115-P4,D11
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,171.51,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,1606.11,WM115-P4,D2
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,126.56,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,863.34,WM115-P4,D3
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,76.84,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,713.47,WM115-P4,D4
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1.34,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,509.37,WM115-P4,D5
50567-3,WM-115,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-42.78,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,360.48,WM115-P4,D6
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,81.75,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,1494.69,WM115-P4,D7
50567-3,WM-115,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,141.03,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,982.38,WM115-P4,D8
