Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Replicate,Seeding Density,IC50,EC50,Emax,Einf,IC Hill Coefficient,IC_AUC,IC Curve Fit,IC r2,GR50,GEC50,GRmax,GRinf,GR Hill Coefficient,GR_AOC,GR Curve Fit,GR r2
50583-7,MCF 10A,10071-101-1,Palbociclib,6,2500.00,0.74,0.3834,0.2434,0.2399,0.9937,0.6516,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9936,1.3697,0.6402,0.2673,0.2527,0.9257,0.2983,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9942
50583-7,MCF 10A,10071-101-1,Palbociclib,6,5000.00,0.7278,0.2832,0.2902,0.2706,0.8252,0.6405,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9978,1.2073,0.4522,0.3025,0.2760,0.8177,0.3193,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9983
50583-7,MCF 10A,10099-101-1,Nilotinib,6,156.25,6.3094,5.3835,0.2443,0.2739,5.0000,0.8990,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9412,inf,5.3088,0.5222,0.5455,5.0000,0.0528,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9396
50583-7,MCF 10A,10099-101-1,Nilotinib,6,312.50,4.513,4.1521,0.1683,0.1704,4.9998,0.8939,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9869,6.4635,4.9172,0.3545,0.3543,4.5100,0.0670,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9798
50583-7,MCF 10A,10099-101-1,Nilotinib,6,625.00,6.3503,5.9852,0.1078,0.0977,3.6717,0.8937,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9906,9.253,7.8973,0.2403,0.2080,3.3954,0.0762,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9924
50583-7,MCF 10A,10099-101-1,Nilotinib,6,1250.00,9.5867,9.1393,0.1313,0.0786,3.5782,0.9241,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9935,12.4599,11.4974,0.2339,0.1217,3.4702,0.0587,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9978
50583-7,MCF 10A,10099-101-1,Nilotinib,6,2500.00,12.3614,11.8252,0.1679,0.0911,4.5331,0.9606,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9886,13.4963,14.2408,0.0994,-0.1234,4.1083,0.0425,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9955
50583-7,MCF 10A,10099-101-1,Nilotinib,6,5000.00,21.5321,21.5321,0.5851,0.0000,5.0000,1.0159,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9242,21.6802,27.0073,0.6334,-0.9999,5.0000,-0.0094,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9454
50583-7,MCF 10A,10102-999-6,Taxol,6,156.25,0.0019,0.0018,0.0830,0.0891,2.8933,0.3459,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9958,0.003,0.0024,0.2130,0.2301,2.7557,0.5287,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9916
50583-7,MCF 10A,10102-999-6,Taxol,6,312.50,0.0024,0.0023,0.0494,0.0476,5.0000,0.3359,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9973,0.0029,0.0029,0.0279,0.0142,3.3067,0.6593,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9933
50583-7,MCF 10A,10102-999-6,Taxol,6,625.00,0.0014,0.0014,0.0335,0.0387,2.3021,0.2826,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9947,0.0025,0.0025,-0.0350,-0.0253,1.9886,0.7013,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9969
50583-7,MCF 10A,10102-999-6,Taxol,6,1250.00,0.0023,0.0022,0.0404,0.0400,2.3381,0.3292,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9971,0.0033,0.0034,-0.0650,-0.0555,2.4986,0.6872,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9987
50583-7,MCF 10A,10102-999-6,Taxol,6,2500.00,0.0039,0.0037,0.0753,0.0752,2.9242,0.4074,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9993,0.0045,0.0049,-0.1314,-0.1311,2.7377,0.6901,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.999
50583-7,MCF 10A,10102-999-6,Taxol,6,5000.00,0.0063,0.0054,0.1427,0.1454,2.2860,0.4879,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9996,0.0073,0.0071,0.0177,0.0224,2.1200,0.5547,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9995
50583-7,MCF 10A,10146-101-3,Omipalisib,6,156.25,0.0035,0.0029,0.0746,0.0485,0.5611,0.2182,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9718,0.0259,0.0134,0.1919,0.1688,0.6242,0.5946,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9717
50583-7,MCF 10A,10146-101-3,Omipalisib,6,312.50,0.0021,0.0019,0.0390,0.0321,0.6935,0.1562,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9528,0.0084,0.0086,-0.0266,-0.0081,0.6978,0.7671,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9848
50583-7,MCF 10A,10146-101-3,Omipalisib,6,625.00,0.0025,0.0023,0.0354,0.0301,0.7801,0.1518,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9856,0.0089,0.0089,-0.0235,-0.0004,0.8194,0.7708,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9903
50583-7,MCF 10A,10146-101-3,Omipalisib,6,1250.00,0.004,0.0036,0.0457,0.0351,0.7403,0.1908,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9852,0.012,0.0128,-0.0376,-0.0266,0.8098,0.7569,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.984
50583-7,MCF 10A,10146-101-3,Omipalisib,6,2500.00,0.0123,0.0095,0.1023,0.1196,1.0605,0.3138,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9917,0.0176,0.0169,-0.0413,0.0215,1.0797,0.7037,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9898
50583-7,MCF 10A,10146-101-3,Omipalisib,6,5000.00,0.031,0.0153,0.2137,0.2914,1.2327,0.4829,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9845,0.0516,0.0229,0.1710,0.2882,1.0556,0.4825,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9639
50583-7,MCF 10A,10250-999-4,Etoposide,6,156.25,0.1399,0.1277,0.0655,0.0814,1.9424,0.4809,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9947,0.3277,0.2322,0.1810,0.2076,1.5572,0.3927,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9902
50583-7,MCF 10A,10250-999-4,Etoposide,6,312.50,0.1652,0.1586,0.0410,0.0443,2.2406,0.4756,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9966,0.2727,0.266,0.0049,0.0238,1.9512,0.4788,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9976
50583-7,MCF 10A,10250-999-4,Etoposide,6,625.00,0.1354,0.131,0.0319,0.0268,1.6846,0.4312,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9936,0.2452,0.2505,-0.0269,-0.0174,1.5977,0.5151,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9977
50583-7,MCF 10A,10250-999-4,Etoposide,6,1250.00,0.1457,0.1361,0.0494,0.0450,1.3806,0.4468,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9953,0.2734,0.2795,-0.0192,-0.0143,1.2867,0.4992,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.998
50583-7,MCF 10A,10250-999-4,Etoposide,6,2500.00,0.1735,0.1479,0.1121,0.1056,1.4891,0.4857,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9919,0.2185,0.2213,-0.0139,-0.0099,1.5833,0.5307,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9966
50583-7,MCF 10A,10250-999-4,Etoposide,6,5000.00,0.2206,0.1538,0.2239,0.2201,1.6088,0.5505,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9878,0.2573,0.1968,0.1862,0.1911,1.7961,0.4425,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9929
50583-7,MCF 10A,10264-999-2,Methotrexate,6,156.25,inf,inf,1.0500,1.0500,0.0000,1.0340,flat fit: x = Einf,-0.4488,inf,inf,1.0243,1.0243,0.0000,-0.0339,flat fit: x = Einf,-1.2436
50583-7,MCF 10A,10264-999-2,Methotrexate,6,312.50,inf,0.0572,0.7996,0.8159,5.0000,0.8950,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8457,inf,0.0594,0.9036,0.9103,4.7990,0.0488,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.7477
50583-7,MCF 10A,10264-999-2,Methotrexate,6,625.00,0.0788,0.0631,0.3391,0.3344,5.0000,0.6064,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9916,inf,0.0679,0.5846,0.5807,5.0000,0.2459,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9895
50583-7,MCF 10A,10264-999-2,Methotrexate,6,1250.00,0.0666,0.0592,0.2241,0.2217,5.0000,0.5448,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9955,0.0839,0.0601,0.4029,0.4056,5.0000,0.3483,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9973
50583-7,MCF 10A,10264-999-2,Methotrexate,6,2500.00,0.0666,0.0588,0.2291,0.2310,5.0000,0.5505,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9984,0.0698,0.0607,0.2437,0.2519,5.0000,0.4371,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9987
50583-7,MCF 10A,10264-999-2,Methotrexate,6,5000.00,0.0756,0.0627,0.2823,0.2913,4.6674,0.5848,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9992,0.0837,0.0682,0.2901,0.3039,4.5721,0.4026,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9991
50583-7,MCF 10A,10051-104-1,Lapatinib,7,156.25,7.1195,7.1195,0.1461,0.0000,5.0000,0.9902,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9696,8.4511,10.5275,0.1273,-0.9998,5.0000,0.0111,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9729
50583-7,MCF 10A,10051-104-1,Lapatinib,7,312.50,3.5327,3.5327,0.0419,0.0000,2.8715,0.8358,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9179,5.0734,6.2781,0.0273,-0.3108,2.2690,0.1143,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9771
50583-7,MCF 10A,10051-104-1,Lapatinib,7,625.00,2.6228,2.6228,0.0260,0.0000,1.9670,0.7992,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.919,5.388,10.5152,0.0984,-0.8739,1.5117,0.1211,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9756
50583-7,MCF 10A,10051-104-1,Lapatinib,7,1250.00,3.225,3.225,0.0526,0.0000,2.2516,0.8685,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9845,5.6561,7.3278,0.1637,-0.3069,1.8484,0.0880,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9969
50583-7,MCF 10A,10051-104-1,Lapatinib,7,2500.00,3.036,2.9726,0.0709,0.0256,2.4892,0.8689,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9954,4.405,4.5226,0.1026,-0.0324,2.3863,0.1005,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9989
50583-7,MCF 10A,10051-104-1,Lapatinib,7,5000.00,5.2986,5.2986,0.2583,0.0000,1.4387,0.8839,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9798,10.2276,24.9248,0.5071,-1.0000,1.2333,0.0631,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9934
50583-7,MCF 10A,10097-101-1,Erlotinib,7,156.25,0.4205,0.3434,0.1878,0.2698,3.8283,0.6683,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9723,0.5224,0.3865,0.2156,0.3244,3.4722,0.2902,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9689
50583-7,MCF 10A,10097-101-1,Erlotinib,7,312.50,0.2138,0.1939,0.0670,0.0750,1.6655,0.5158,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9975,0.4479,0.3505,0.1361,0.1548,1.5095,0.3846,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.997
50583-7,MCF 10A,10097-101-1,Erlotinib,7,625.00,0.2581,0.2475,0.0616,0.0591,3.0075,0.5239,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9997,0.4298,0.3478,0.2670,0.2626,3.5183,0.3448,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9988
50583-7,MCF 10A,10097-101-1,Erlotinib,7,1250.00,0.321,0.3077,0.0833,0.0950,5.0000,0.5721,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9987,0.5287,0.406,0.2632,0.2797,3.1044,0.3172,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9983
50583-7,MCF 10A,10097-101-1,Erlotinib,7,2500.00,0.3422,0.3177,0.0988,0.1088,3.3068,0.5819,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9989,0.4842,0.4049,0.1993,0.2179,3.1995,0.3454,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9991
50583-7,MCF 10A,10097-101-1,Erlotinib,7,5000.00,0.7318,0.3511,0.3722,0.3846,1.9967,0.7021,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.992,inf,0.4124,0.6300,0.6431,2.1719,0.1642,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9945
50583-7,MCF 10A,10135-101-1,Linsitinib,7,156.25,3.1361,3.1361,0.1594,0.0000,0.8068,0.7675,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8861,5.5258,16.6266,0.1463,-0.5707,0.6912,0.1920,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9204
50583-7,MCF 10A,10135-101-1,Linsitinib,7,312.50,0.5817,0.568,0.1234,0.0080,0.6784,0.5608,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8705,1.9549,1.0579,0.2713,0.2022,0.8437,0.2945,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9411
50583-7,MCF 10A,10135-101-1,Linsitinib,7,625.00,0.7659,0.7659,0.1095,0.0000,0.7181,0.5839,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8841,4.7091,2.0244,0.3465,0.2516,0.8285,0.2347,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9223
50583-7,MCF 10A,10135-101-1,Linsitinib,7,1250.00,2.042,1.4648,0.2017,0.1444,1.0257,0.7246,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9773,15.1223,3.0546,0.4868,0.3967,0.9858,0.1477,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9877
50583-7,MCF 10A,10135-101-1,Linsitinib,7,2500.00,2.8239,1.5884,0.2889,0.2214,1.0161,0.7585,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9833,18.5386,2.5766,0.5110,0.4380,1.0574,0.1453,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9868
50583-7,MCF 10A,10135-101-1,Linsitinib,7,5000.00,inf,3.6437,0.5826,0.4998,0.8930,0.8789,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9535,inf,3.2481,0.7755,0.7670,1.2141,0.0586,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9353
50583-7,MCF 10A,10236-999-2,17-AAG,7,156.25,0.0033,0.0023,0.1600,0.1919,1.3617,0.2562,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9506,0.0055,0.0035,0.1624,0.2000,1.0962,0.7063,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9051
50583-7,MCF 10A,10236-999-2,17-AAG,7,312.50,0.0035,0.0034,0.0500,0.0695,5.0000,0.1602,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9889,0.0062,0.0057,0.0685,0.1019,2.4094,0.7676,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9836
50583-7,MCF 10A,10236-999-2,17-AAG,7,625.00,0.007,0.0069,0.0320,0.0324,2.7824,0.1925,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9978,0.0121,0.0109,0.1403,0.1362,2.9735,0.6798,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9904
50583-7,MCF 10A,10236-999-2,17-AAG,7,1250.00,0.012,0.0116,0.0470,0.0485,3.4403,0.2662,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9983,0.0185,0.0166,0.1365,0.1352,2.9129,0.6362,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.995
50583-7,MCF 10A,10236-999-2,17-AAG,7,2500.00,0.0144,0.0138,0.0698,0.0611,3.1227,0.2933,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9991,0.0198,0.0189,0.1107,0.0694,2.9083,0.6733,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.99
50583-7,MCF 10A,10236-999-2,17-AAG,7,5000.00,0.0344,0.0305,0.2424,0.2159,4.7028,0.4682,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9917,0.0519,0.0342,0.4915,0.4383,5.0000,0.3708,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9563
50583-7,MCF 10A,10051-104-1,Lapatinib,8,156.25,3.1161,2.959,0.1162,0.1139,5.0000,0.9132,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.981,3.6794,3.4241,0.1550,0.1510,5.0000,0.0635,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.979
50583-7,MCF 10A,10051-104-1,Lapatinib,8,312.50,2.7483,2.6727,0.0674,0.0651,5.0000,0.8839,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.986,3.1219,3.2028,-0.0646,-0.0682,5.0000,0.1115,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9885
50583-7,MCF 10A,10051-104-1,Lapatinib,8,625.00,2.3401,2.2784,0.0506,0.0464,3.6488,0.8477,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9873,2.9743,3.0547,-0.0256,-0.0460,3.3009,0.1309,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9918
50583-7,MCF 10A,10051-104-1,Lapatinib,8,1250.00,2.5454,2.4939,0.0523,0.0254,2.5493,0.8589,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9917,3.5441,3.9385,-0.0247,-0.1402,2.3422,0.1204,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9969
50583-7,MCF 10A,10051-104-1,Lapatinib,8,2500.00,3.65,3.65,0.1019,0.0000,2.1330,0.8865,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9971,4.366,5.7003,-0.0205,-0.3522,1.9994,0.1088,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9991
50583-7,MCF 10A,10051-104-1,Lapatinib,8,5000.00,5.3066,5.3066,0.2845,0.0000,1.2970,0.8911,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9886,6.8624,18.0296,0.3184,-1.0000,1.1373,0.0897,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9956
50583-7,MCF 10A,10097-101-1,Erlotinib,8,156.25,0.8069,0.7268,0.2017,0.2035,5.0000,0.7200,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9905,1.0063,0.8078,0.3327,0.3334,5.0000,0.2220,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.987
50583-7,MCF 10A,10097-101-1,Erlotinib,8,312.50,0.6518,0.6165,0.1078,0.1215,4.9998,0.6643,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9954,0.724,0.6858,0.0752,0.1087,4.5259,0.3378,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9954
50583-7,MCF 10A,10097-101-1,Erlotinib,8,625.00,0.5087,0.4851,0.0722,0.0790,3.6044,0.6165,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9951,0.6571,0.6226,0.0627,0.0815,3.3005,0.3626,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9982
50583-7,MCF 10A,10097-101-1,Erlotinib,8,1250.00,0.4797,0.4594,0.0702,0.0757,3.7957,0.6159,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9969,0.611,0.5865,0.0514,0.0665,3.4909,0.3721,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.999
50583-7,MCF 10A,10097-101-1,Erlotinib,8,2500.00,0.5584,0.5104,0.1310,0.1336,3.4617,0.6403,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9994,0.6435,0.6148,0.0654,0.0706,3.3344,0.3702,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9998
50583-7,MCF 10A,10097-101-1,Erlotinib,8,5000.00,0.7739,0.4639,0.3075,0.3235,2.0339,0.7047,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9988,1.1129,0.5498,0.3564,0.3792,2.0147,0.2573,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9981
50583-7,MCF 10A,10135-101-1,Linsitinib,8,156.25,0.9778,0.8158,0.1883,0.2979,5.0000,0.7290,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8866,4.0857,1.3761,0.3096,0.3586,1.1607,0.1875,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.8825
50583-7,MCF 10A,10135-101-1,Linsitinib,8,312.50,0.9851,0.8545,0.1342,0.2024,3.6462,0.7025,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9696,1.5647,1.1147,0.1406,0.2215,1.7253,0.2513,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9698
50583-7,MCF 10A,10135-101-1,Linsitinib,8,625.00,0.6573,0.5077,0.1110,0.1215,1.0779,0.6361,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9844,1.8565,1.1945,0.1780,0.1675,0.9248,0.2650,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9817
50583-7,MCF 10A,10135-101-1,Linsitinib,8,1250.00,1.2211,0.8253,0.1802,0.2187,1.4685,0.7235,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.991,3.6609,1.3748,0.3171,0.3515,1.2398,0.1916,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9812
50583-7,MCF 10A,10135-101-1,Linsitinib,8,2500.00,2.9308,1.3492,0.2956,0.3433,1.4958,0.8114,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9812,7.4873,2.2558,0.3698,0.3755,1.1586,0.1486,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9742
50583-7,MCF 10A,10135-101-1,Linsitinib,8,5000.00,inf,2.2845,0.5483,0.5359,1.0321,0.8902,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.976,inf,3.6286,0.6408,0.5936,0.9128,0.0819,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9749
50583-7,MCF 10A,10236-999-2,17-AAG,8,156.25,0.0061,0.0055,0.1501,0.1502,3.0065,0.6120,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9911,0.0086,0.007,0.2284,0.2272,3.0221,0.3361,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.983
50583-7,MCF 10A,10236-999-2,17-AAG,8,312.50,0.0039,0.0036,0.0928,0.0699,1.8458,0.5072,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9923,0.0051,0.0052,0.0208,-0.0230,2.0818,0.5013,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9868
50583-7,MCF 10A,10236-999-2,17-AAG,8,625.00,0.0061,0.0059,0.0464,0.0464,3.3555,0.5517,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9976,0.0081,0.0083,-0.0477,-0.0477,3.2182,0.4536,sigmoidal fit: x = Einf + (1-Einf)/(1+ (x/EC50)^Hill),0.9982
